Gene	PfamDomains	LengthPfamDomain	GeneLength	PfamDomLen	PfamLengthRatio	geneType	geneClusterType
YNL111C	1	72	363	0.00275482	0.198347	SSD	SSD_in_WGDCluster
YNL112W	2	283	2643	0.000756716	0.107075	singletons	Singletons_in_WGDCluster
YNL113W	1	74	429	0.002331	0.172494	singletons	Singletons_in_WGDCluster
YNL115C	2	576	1935	0.00103359	0.297674	singletons	Singletons_in_WGDCluster
YNL116W	2	112	1569	0.0012747	0.071383	WGD	WGD_in_WGDCluster
YNL117W	1	524	1665	0.000600601	0.314715	SSD	SSD_in_WGDCluster
YNL118C	2	205	2913	0.000686577	0.0703742	singletons	Singletons_in_WGDCluster
YNL119W	1	123	1482	0.000674764	0.082996	singletons	Singletons_in_WGDCluster
YNL121C	2	66	1854	0.00107875	0.0355987	WGD	WGD_in_WGDCluster
YNL122C	1	57	348	0.00287356	0.163793	singletons	Singletons_in_ComplementCluster
YNL123W	4	385	2994	0.00133601	0.128591	singletons	Singletons_in_ComplementCluster
YNL124W	1	153	1479	0.000676133	0.103448	singletons	Singletons_in_ComplementCluster
YNL125C	1	346	2022	0.00049456	0.171118	SSD	SSD_in_SSDCluster
YNL126W	2	654	2541	0.000787092	0.257379	singletons	Singletons_in_ComplementCluster
YNL127W	3	639	2862	0.00104822	0.22327	singletons	Singletons_in_ComplementCluster
YNL128W	1	95	1305	0.000766284	0.0727969	singletons	Singletons_in_ComplementCluster
YNL129W	1	159	723	0.00138313	0.219917	singletons	Singletons_in_ComplementCluster
YNL130C	1	75	1274	0.000784929	0.0588697	singletons	Singletons_in_ComplementCluster
YNL131W	1	140	459	0.00217865	0.305011	singletons	Singletons_in_ComplementCluster
YNL132W	4	773	3171	0.00126143	0.243772	singletons	Singletons_in_ComplementCluster
YNL133C	1	96	522	0.00191571	0.183908	singletons	Singletons_in_ComplementCluster
YNL134C	1	140	1131	0.000884173	0.123784	singletons	Singletons_in_ComplementCluster
YNL135C	1	92	345	0.00289855	0.266667	SSD	SSD_in_SSDCluster
YNL136W	1	123	1278	0.000782473	0.0962441	singletons	Singletons_in_ComplementCluster
YNL137C	1	47	1461	0.000684463	0.0321697	singletons	Singletons_in_ComplementCluster
YNL138W	2	238	1581	0.00126502	0.150538	singletons	Singletons_in_ComplementCluster
YNL138W-A	1	76	380	0.00263158	0.2	singletons	Singletons_in_ComplementCluster
YNL139C	3	956	4794	0.000625782	0.199416	singletons	Singletons_in_ComplementCluster
YNL141W	1	328	1044	0.000957854	0.314176	singletons	Singletons_in_ComplementCluster
YNL142W	1	411	1500	0.000666667	0.274	singletons	Singletons_in_ComplementCluster
YNL145W	1	37	117	0.00854701	0.316239	SSD	SSD_in_WGDCluster
YNL147W	1	76	444	0.00225225	0.171171	SSD	SSD_in_WGDCluster
YNL148C	2	159	765	0.00261438	0.207843	singletons	Singletons_in_WGDCluster
YNL149C	1	63	390	0.0025641	0.161538	singletons	Singletons_in_WGDCluster
YNL151C	1	231	756	0.00132275	0.305556	singletons	Singletons_in_WGDCluster
YNL152W	1	105	1230	0.000813008	0.0853659	singletons	Singletons_in_WGDCluster
YNL153C	1	105	390	0.0025641	0.269231	singletons	Singletons_in_WGDCluster
YNL154C	1	243	1641	0.000609385	0.14808	WGD	WGD_in_WGDCluster
YNL155W	1	35	825	0.00121212	0.0424242	singletons	Singletons_in_WGDCluster
YNL156C	1	183	900	0.00111111	0.203333	WGD	WGD_in_WGDCluster
YNL157W	1	82	507	0.00197239	0.161736	WGD	WGD_in_WGDCluster
YNL158W	1	175	597	0.00167504	0.293132	singletons	Singletons_in_WGDCluster
YNL161W	2	293	2271	0.000880669	0.129018	singletons	Singletons_in_ComplementCluster
YNL162W	1	75	833	0.00120048	0.090036	singletons	Singletons_in_ComplementCluster
YNL163C	4	585	3333	0.00120012	0.175518	singletons	Singletons_in_ComplementCluster
YNL167C	2	84	1944	0.00102881	0.0432099	singletons	Singletons_in_ComplementCluster
YNL168C	1	239	780	0.00128205	0.30641	singletons	Singletons_in_ComplementCluster
YNL169C	1	310	1503	0.000665336	0.206254	SSD	SSD_in_SSDCluster
YNL172W	1	316	5247	0.000190585	0.0602249	singletons	Singletons_in_ComplementCluster
YNL173C	1	87	1101	0.000908265	0.0790191	WGD	WGD_in_WGDCluster
YNL175C	1	70	1212	0.000825083	0.0577558	singletons	Singletons_in_WGDCluster
YNL177C	1	103	930	0.00107527	0.110753	singletons	Singletons_in_WGDCluster
YNL178W	2	159	723	0.00276625	0.219917	singletons	Singletons_in_WGDCluster
YNL180C	1	214	996	0.00100402	0.214859	singletons	Singletons_in_WGDCluster
YNL181W	1	148	1224	0.000816993	0.120915	singletons	Singletons_in_WGDCluster
YNL183C	1	304	2373	0.000421408	0.128108	WGD	WGD_in_WGDCluster
YNL185C	2	148	477	0.00419287	0.310273	singletons	Singletons_in_ComplementCluster
YNL186W	1	368	2379	0.000420345	0.154687	singletons	Singletons_in_ComplementCluster
YNL189W	10	465	1629	0.00613874	0.285451	SSD	SSD_in_SSDCluster
YNL191W	1	186	1074	0.000931099	0.173184	singletons	Singletons_in_SSDCluster
YNL192W	2	243	3396	0.000588928	0.0715548	SSD	SSD_in_SSDCluster
YNL194C	1	199	906	0.00110375	0.219647	WGD	WGD_in_WGDCluster
YNL197C	1	73	1986	0.000503525	0.0367573	WGD	WGD_in_WGDCluster
YNL200C	1	176	741	0.00134953	0.237517	singletons	Singletons_in_WGDCluster
YNL201C	1	199	2577	0.000388048	0.0772216	singletons	Singletons_in_WGDCluster
YNL202W	1	238	879	0.00113766	0.270762	SSD	SSD_in_WGDCluster
YNL204C	1	113	903	0.00110742	0.125138	WGD	WGD_in_WGDCluster
YNL206C	3	270	1368	0.00219298	0.197368	singletons	Singletons_in_WGDCluster
YNL207W	2	268	1278	0.00156495	0.209703	singletons	Singletons_in_WGDCluster
YNL208W	1	40	600	0.00166667	0.0666667	singletons	Singletons_in_WGDCluster
YNL209W	1	604	1842	0.000542888	0.327904	WGD	WGD_in_WGDCluster
YNL210W	1	74	813	0.00123001	0.0910209	singletons	Singletons_in_ComplementCluster
YNL211C	1	65	261	0.00383142	0.249042	singletons	Singletons_in_ComplementCluster
YNL212W	3	641	2349	0.00127714	0.272882	singletons	Singletons_in_ComplementCluster
YNL213C	1	62	645	0.00155039	0.096124	singletons	Singletons_in_ComplementCluster
YNL215W	1	81	963	0.00103842	0.0841121	singletons	Singletons_in_ComplementCluster
YNL216W	4	348	2484	0.00161031	0.140097	singletons	Singletons_in_ComplementCluster
YNL217W	1	219	981	0.00101937	0.223242	singletons	Singletons_in_ComplementCluster
YNL218W	3	365	1764	0.00170068	0.206916	singletons	Singletons_in_ComplementCluster
YNL219C	1	404	1668	0.00059952	0.242206	singletons	Singletons_in_ComplementCluster
YNL220W	1	425	1302	0.000768049	0.326421	singletons	Singletons_in_ComplementCluster
YNL221C	2	345	2628	0.000761035	0.131279	singletons	Singletons_in_ComplementCluster
YNL222W	1	197	621	0.00161031	0.31723	singletons	Singletons_in_ComplementCluster
YNL223W	1	290	1485	0.000673401	0.195286	singletons	Singletons_in_ComplementCluster
YNL224C	1	45	2304	0.000434028	0.0195312	singletons	Singletons_in_ComplementCluster
YNL225C	1	134	1746	0.000572738	0.0767468	WGD	WGD_in_WGDCluster
YNL227C	2	89	1773	0.00112803	0.0501974	singletons	Singletons_in_ComplementCluster
YNL229C	2	200	1065	0.00187793	0.187793	singletons	Singletons_in_ComplementCluster
YNL230C	1	102	1140	0.000877193	0.0894737	singletons	Singletons_in_ComplementCluster
YNL231C	2	216	1056	0.00189394	0.204545	SSD	SSD_in_SSDCluster
YNL232W	1	105	879	0.00113766	0.119454	singletons	Singletons_in_SSDCluster
YNL234W	1	87	1281	0.00078064	0.0679157	singletons	Singletons_in_SSDCluster
YNL236W	1	793	2925	0.00034188	0.271111	singletons	Singletons_in_SSDCluster
YNL237W	1	238	1380	0.000724638	0.172464	SSD	SSD_in_SSDCluster
YNL238W	2	364	2445	0.000817996	0.148875	singletons	Singletons_in_ComplementCluster
YNL239W	1	446	1365	0.000732601	0.32674	singletons	Singletons_in_ComplementCluster
YNL240C	1	325	1476	0.000677507	0.22019	singletons	Singletons_in_ComplementCluster
YNL241C	2	477	1518	0.00131752	0.314229	singletons	Singletons_in_ComplementCluster
YNL242W	2	234	4779	0.000418498	0.0489642	singletons	Singletons_in_ComplementCluster
YNL243W	2	421	2907	0.000687994	0.144823	singletons	Singletons_in_ComplementCluster
YNL244C	1	77	327	0.0030581	0.235474	singletons	Singletons_in_ComplementCluster
YNL245C	2	124	540	0.0037037	0.22963	singletons	Singletons_in_ComplementCluster
YNL246W	1	216	890	0.0011236	0.242697	singletons	Singletons_in_ComplementCluster
YNL247W	1	426	2304	0.000434028	0.184896	singletons	Singletons_in_ComplementCluster
YNL248C	1	378	1248	0.000801282	0.302885	singletons	Singletons_in_ComplementCluster
YNL249C	2	390	1629	0.00122775	0.239411	SSD	SSD_in_SSDCluster
YNL250W	2	301	3939	0.000507743	0.0764153	singletons	Singletons_in_ComplementCluster
YNL251C	2	196	1728	0.00115741	0.113426	singletons	Singletons_in_ComplementCluster
YNL252C	1	127	846	0.00118203	0.150118	singletons	Singletons_in_ComplementCluster
YNL253W	1	37	1269	0.000788022	0.0291568	singletons	Singletons_in_ComplementCluster
YNL254C	1	146	1206	0.000829187	0.121061	singletons	Singletons_in_ComplementCluster
YNL255C	7	119	462	0.0151515	0.257576	singletons	Singletons_in_ComplementCluster
YNL256W	4	649	2475	0.00161616	0.262222	singletons	Singletons_in_ComplementCluster
YNL257C	3	487	3690	0.000813008	0.131978	WGD	WGD_in_WGDCluster
YNL258C	2	548	2265	0.000883002	0.241943	singletons	Singletons_in_ComplementCluster
YNL259C	1	58	222	0.0045045	0.261261	singletons	Singletons_in_ComplementCluster
YNL260C	1	38	597	0.00167504	0.0636516	singletons	Singletons_in_ComplementCluster
YNL261W	2	436	1440	0.00138889	0.302778	singletons	Singletons_in_ComplementCluster
YNL262W	3	1185	6669	0.000449843	0.177688	singletons	Singletons_in_ComplementCluster
YNL263C	1	254	945	0.0010582	0.268783	singletons	Singletons_in_ComplementCluster
YNL264C	2	217	1053	0.00189934	0.206078	SSD	SSD_in_SSDCluster
YNL265C	1	170	1002	0.000998004	0.169661	singletons	Singletons_in_SSDCluster
YNL267W	2	268	3201	0.000624805	0.0837238	SSD	SSD_in_SSDCluster
YNL268W	1	464	1836	0.000544662	0.252723	singletons	Singletons_in_SSDCluster
YNL270C	1	466	1722	0.00058072	0.270616	WGD	WGD_in_SSDCluster
YNL271C	3	768	5862	0.000511771	0.131013	SSD	SSD_in_SSDCluster
YNL272C	1	91	2280	0.000438596	0.0399123	singletons	Singletons_in_ComplementCluster
YNL273W	1	322	3717	0.000269034	0.086629	singletons	Singletons_in_ComplementCluster
YNL274C	2	499	1053	0.00189934	0.473884	singletons	Singletons_in_ComplementCluster
YNL275W	2	461	1731	0.0011554	0.26632	singletons	Singletons_in_ComplementCluster
YNL277W	1	371	1461	0.000684463	0.253936	singletons	Singletons_in_ComplementCluster
YNL278W	1	128	3183	0.000314169	0.0402136	WGD	WGD_in_WGDCluster
YNL280C	1	430	1317	0.000759301	0.3265	SSD	SSD_in_SSDCluster
YNL281W	1	134	462	0.0021645	0.290043	SSD	SSD_in_SSDCluster
YNL282W	1	157	588	0.00170068	0.267007	singletons	Singletons_in_ComplementCluster
YNL283C	1	80	1512	0.000661376	0.0529101	WGD	WGD_in_WGDCluster
YNL284C	1	127	969	0.00103199	0.131063	singletons	Singletons_in_ComplementCluster
YNL284C-A	1	97	1323	0.000755858	0.0733182	singletons	Singletons_in_ComplementCluster
YNL284C-B	3	431	3512	0.000854214	0.122722	singletons	Singletons_in_ComplementCluster
YNL286W	1	77	858	0.0011655	0.0897436	singletons	Singletons_in_ComplementCluster
YNL287W	3	803	2808	0.00106838	0.285969	SSD	SSD_in_SSDCluster
YNL288W	1	259	1122	0.000891266	0.230838	singletons	Singletons_in_SSDCluster
YNL289W	1	133	840	0.00119048	0.158333	singletons	Singletons_in_SSDCluster
YNL290W	2	207	1023	0.00195503	0.202346	SSD	SSD_in_SSDCluster
YNL291C	1	438	1647	0.000607165	0.265938	singletons	Singletons_in_ComplementCluster
YNL292W	1	145	1212	0.000825083	0.119637	singletons	Singletons_in_ComplementCluster
YNL293W	2	241	1902	0.00105152	0.126709	WGD	WGD_in_WGDCluster
YNL294C	1	346	1602	0.00062422	0.21598	singletons	Singletons_in_WGDCluster
YNL295W	1	133	1575	0.000634921	0.0844444	singletons	Singletons_in_WGDCluster
YNL297C	3	494	4911	0.000610874	0.100591	singletons	Singletons_in_WGDCluster
YNL298W	3	419	2529	0.00118624	0.165678	WGD	WGD_in_WGDCluster
YNL299W	2	174	1929	0.00103681	0.0902022	WGD	WGD_in_WGDCluster
YNL301C	1	184	993	0.00100705	0.185297	WGD	WGD_in_WGDCluster
YNL302C	1	137	986	0.0010142	0.138945	singletons	Singletons_in_WGDCluster
YNL304W	1	169	1254	0.000797448	0.134769	singletons	Singletons_in_WGDCluster
YNL305C	1	242	894	0.00111857	0.270694	singletons	Singletons_in_WGDCluster
YNL307C	1	292	1128	0.000886525	0.258865	WGD	WGD_in_WGDCluster
YNL308C	2	209	1776	0.00112613	0.11768	singletons	Singletons_in_WGDCluster
YNL310C	1	63	525	0.00190476	0.12	singletons	Singletons_in_ComplementCluster
YNL311C	1	46	2292	0.0004363	0.0200698	singletons	Singletons_in_ComplementCluster
YNL312W	2	189	930	0.00215054	0.203226	singletons	Singletons_in_ComplementCluster
YNL315C	1	272	957	0.00104493	0.284222	singletons	Singletons_in_ComplementCluster
YNL316C	1	219	1005	0.000995025	0.21791	singletons	Singletons_in_ComplementCluster
YNL317W	4	154	1398	0.00286123	0.110157	singletons	Singletons_in_ComplementCluster
YNL318C	1	474	1623	0.000616143	0.292052	singletons	Singletons_in_ComplementCluster
YNL320W	1	127	855	0.00116959	0.148538	singletons	Singletons_in_ComplementCluster
YNL321W	3	394	2727	0.00110011	0.144481	SSD	SSD_in_SSDCluster
YNL322C	1	65	942	0.00106157	0.0690021	singletons	Singletons_in_ComplementCluster
YNL323W	1	309	1245	0.000803213	0.248193	singletons	Singletons_in_ComplementCluster
YNL325C	1	319	2640	0.000378788	0.120833	singletons	Singletons_in_ComplementCluster
YNL326C	1	126	1011	0.00098912	0.124629	singletons	Singletons_in_ComplementCluster
YNL329C	2	274	3093	0.000646621	0.0885871	singletons	Singletons_in_SSDCluster
YNL330C	1	291	1302	0.000768049	0.223502	SSD	SSD_in_SSDCluster
YNL331C	1	311	1131	0.000884173	0.274978	SSD	SSD_in_SSDCluster
YNL332W	1	223	1023	0.000977517	0.217986	singletons	Singletons_in_SSDCluster
YNL333W	1	208	897	0.00111483	0.231884	WGD	WGD_in_SSDCluster
YNL334C	1	210	669	0.00149477	0.313901	WGD	WGD_in_SSDCluster
YNL335W	1	111	678	0.00147493	0.163717	SSD	SSD_in_SSDCluster
YNL336W	2	200	1146	0.0017452	0.17452	SSD	SSD_in_SSDCluster
YNL337W	1	83	255	0.00392157	0.32549	singletons	Singletons_in_ComplementCluster
YNL339C	3	400	5728	0.000523743	0.0698324	singletons	Singletons_in_ComplementCluster
YNR001C	1	378	1440	0.000694444	0.2625	WGD	WGD_in_WGDCluster
YNR002C	1	206	849	0.00117786	0.242638	WGD	WGD_in_WGDCluster
YNR003C	1	313	954	0.00104822	0.328092	singletons	Singletons_in_ComplementCluster
YNR004W	1	130	441	0.00226757	0.294785	singletons	Singletons_in_ComplementCluster
YNR006W	4	237	1869	0.00214018	0.126806	SSD	SSD_in_SSDCluster
YNR007C	1	273	933	0.00107181	0.292605	singletons	Singletons_in_SSDCluster
YNR008W	1	423	1986	0.000503525	0.212991	singletons	Singletons_in_SSDCluster
YNR009W	1	24	750	0.00133333	0.032	singletons	Singletons_in_SSDCluster
YNR010W	1	83	450	0.00222222	0.184444	singletons	Singletons_in_SSDCluster
YNR011C	4	520	2631	0.00152033	0.197643	singletons	Singletons_in_SSDCluster
YNR012W	2	385	1506	0.00132802	0.255644	SSD	SSD_in_SSDCluster
YNR013C	3	745	2685	0.00111732	0.277467	singletons	Singletons_in_ComplementCluster
YNR014W	1	199	639	0.00156495	0.311424	WGD	WGD_in_WGDCluster
YNR015W	1	324	1155	0.000865801	0.280519	singletons	Singletons_in_WGDCluster
YNR016C	6	1758	6702	0.000895255	0.26231	WGD	WGD_in_WGDCluster
YNR017W	1	113	669	0.00149477	0.168909	singletons	Singletons_in_WGDCluster
YNR018W	1	45	675	0.00148148	0.0666667	singletons	Singletons_in_WGDCluster
YNR019W	1	426	1929	0.000518403	0.22084	WGD	WGD_in_WGDCluster
YNR020C	1	176	813	0.00123001	0.216482	singletons	Singletons_in_WGDCluster
YNR021W	1	350	1215	0.000823045	0.288066	singletons	Singletons_in_WGDCluster
YNR024W	1	177	561	0.00178253	0.315508	singletons	Singletons_in_WGDCluster
YNR027W	1	202	954	0.00104822	0.21174	SSD	SSD_in_WGDCluster
YNR028W	1	154	927	0.00107875	0.166127	WGD	WGD_in_WGDCluster
YNR029C	2	294	1290	0.00155039	0.227907	singletons	Singletons_in_WGDCluster
YNR030W	1	414	1656	0.000603865	0.25	singletons	Singletons_in_WGDCluster
YNR031C	1	292	4740	0.00021097	0.0616034	WGD	WGD_in_WGDCluster
YNR032C-A	1	68	222	0.0045045	0.306306	singletons	Singletons_in_WGDCluster
YNR032W	1	208	1107	0.000903342	0.187895	singletons	Singletons_in_WGDCluster
YNR033W	3	650	2364	0.00126904	0.274958	SSD	SSD_in_WGDCluster
YNR034W	1	217	966	0.0010352	0.224638	WGD	WGD_in_WGDCluster
YNR034W-A	1	75	297	0.003367	0.252525	WGD	WGD_in_WGDCluster
YNR035C	1	260	1029	0.000971817	0.252672	singletons	Singletons_in_ComplementCluster
YNR036C	1	110	462	0.0021645	0.238095	singletons	Singletons_in_ComplementCluster
YNR037C	1	75	276	0.00362319	0.271739	singletons	Singletons_in_ComplementCluster
YNR038W	2	325	1890	0.0010582	0.171958	singletons	Singletons_in_ComplementCluster
YNR041C	1	261	1119	0.000893655	0.233244	singletons	Singletons_in_ComplementCluster
YNR043W	2	246	1191	0.00167926	0.206549	singletons	Singletons_in_ComplementCluster
YNR046W	1	122	408	0.00245098	0.29902	singletons	Singletons_in_WGDCluster
YNR047W	1	281	2682	0.000372856	0.104773	WGD	WGD_in_WGDCluster
YNR048W	1	298	1182	0.000846024	0.252115	WGD	WGD_in_WGDCluster
YNR049C	1	41	633	0.00157978	0.0647709	singletons	Singletons_in_ComplementCluster
YNR050C	2	429	1341	0.00149142	0.319911	singletons	Singletons_in_ComplementCluster
YNR051C	1	132	1548	0.000645995	0.0852713	singletons	Singletons_in_ComplementCluster
YNR052C	1	124	1302	0.000768049	0.0952381	singletons	Singletons_in_ComplementCluster
YNR053C	2	238	1992	0.00100402	0.119478	SSD	SSD_in_SSDCluster
YNR055C	1	463	1761	0.000567859	0.262919	singletons	Singletons_in_SSDCluster
YNR056C	1	504	1686	0.00059312	0.298932	SSD	SSD_in_SSDCluster
YNR057C	1	204	714	0.00140056	0.285714	singletons	Singletons_in_SSDCluster
YNR058W	1	444	1443	0.000693001	0.307692	singletons	Singletons_in_SSDCluster
YNR059W	1	275	1743	0.000573723	0.157774	SSD	SSD_in_SSDCluster
YNR060W	3	388	2160	0.00138889	0.17963	WGD	WGD_in_WGDCluster
YNR061C	1	124	660	0.00151515	0.187879	singletons	Singletons_in_ComplementCluster
YNR063W	2	293	1824	0.00109649	0.160636	singletons	Singletons_in_ComplementCluster
YNR064C	1	246	873	0.00114548	0.281787	singletons	Singletons_in_ComplementCluster
YNR065C	4	870	3351	0.00119367	0.259624	singletons	Singletons_in_ComplementCluster
YNR066C	1	377	1311	0.000762777	0.287567	singletons	Singletons_in_ComplementCluster
YNR067C	2	678	3354	0.000596303	0.202147	SSD	SSD_in_SSDCluster
YNR068C	1	265	819	0.001221	0.323565	singletons	Singletons_in_SSDCluster
YNR069C	1	415	1470	0.000680272	0.282313	singletons	Singletons_in_SSDCluster
YNR070W	6	937	4002	0.00149925	0.234133	SSD	SSD_in_SSDCluster
YNR071C	1	328	1029	0.000971817	0.318756	SSD	SSD_in_SSDCluster
YNR072W	1	461	1695	0.000589971	0.271976	SSD	SSD_in_SSDCluster
YNR073C	2	410	1509	0.00132538	0.271703	SSD	SSD_in_SSDCluster
YNR074C	1	301	1137	0.000879507	0.264732	singletons	Singletons_in_SSDCluster
YNR075W	2	201	1125	0.00177778	0.178667	singletons	Singletons_in_SSDCluster
YNR076W	1	93	363	0.00275482	0.256198	SSD	SSD_in_SSDCluster
YNR077C	1	83	255	0.00392157	0.32549	singletons	Singletons_in_ComplementCluster
YOL001W	1	137	882	0.00113379	0.155329	singletons	Singletons_in_SSDCluster
YOL002C	1	223	954	0.00104822	0.233753	SSD	SSD_in_SSDCluster
YOL003C	1	131	1137	0.000879507	0.115215	singletons	Singletons_in_ComplementCluster
YOL004W	5	500	4611	0.00108436	0.108436	singletons	Singletons_in_ComplementCluster
YOL005C	1	74	363	0.00275482	0.203857	singletons	Singletons_in_ComplementCluster
YOL006C	3	515	2310	0.0012987	0.222944	singletons	Singletons_in_ComplementCluster
YOL008W	1	134	624	0.00160256	0.214744	singletons	Singletons_in_ComplementCluster
YOL010W	2	431	1104	0.00181159	0.390399	singletons	Singletons_in_ComplementCluster
YOL011W	1	487	2061	0.000485201	0.236293	WGD	WGD_in_WGDCluster
YOL012C	2	123	405	0.00493827	0.303704	singletons	Singletons_in_WGDCluster
YOL013C	1	53	1656	0.000603865	0.0320048	singletons	Singletons_in_WGDCluster
YOL016C	1	262	1344	0.000744048	0.19494	WGD	WGD_in_WGDCluster
YOL018C	1	52	1194	0.000837521	0.0435511	SSD	SSD_in_WGDCluster
YOL019W	1	171	1656	0.000603865	0.103261	WGD	WGD_in_WGDCluster
YOL020W	1	459	1779	0.000562114	0.25801	singletons	Singletons_in_ComplementCluster
YOL021C	5	757	3006	0.00166334	0.25183	SSD	SSD_in_SSDCluster
YOL022C	1	170	1227	0.000814996	0.138549	singletons	Singletons_in_SSDCluster
YOL023W	3	332	2031	0.0014771	0.163466	SSD	SSD_in_SSDCluster
YOL026C	1	82	342	0.00292398	0.239766	singletons	Singletons_in_SSDCluster
YOL027C	1	271	1722	0.00058072	0.157375	SSD	SSD_in_SSDCluster
YOL028C	2	86	738	0.00271003	0.116531	WGD	WGD_in_SSDCluster
YOL030W	1	312	1455	0.000687285	0.214433	singletons	Singletons_in_SSDCluster
YOL031C	1	299	1266	0.000789889	0.236177	singletons	Singletons_in_SSDCluster
YOL032W	1	239	741	0.00134953	0.322537	singletons	Singletons_in_SSDCluster
YOL033W	1	321	1611	0.000620732	0.199255	singletons	Singletons_in_SSDCluster
YOL034W	1	1023	3282	0.000304692	0.3117	SSD	SSD_in_SSDCluster
YOL038W	2	210	765	0.00261438	0.27451	singletons	Singletons_in_WGDCluster
YOL039W	1	89	321	0.00311526	0.277259	SSD	SSD_in_WGDCluster
YOL040C	1	85	429	0.002331	0.198135	singletons	Singletons_in_WGDCluster
YOL041C	1	69	1380	0.000724638	0.05	singletons	Singletons_in_WGDCluster
YOL042W	1	323	1092	0.000915751	0.295788	SSD	SSD_in_WGDCluster
YOL043C	1	148	1143	0.000874891	0.129484	WGD	WGD_in_WGDCluster
YOL045W	1	258	3306	0.00030248	0.0780399	WGD	WGD_in_WGDCluster
YOL048C	1	227	1107	0.000903342	0.205059	WGD	WGD_in_WGDCluster
YOL049W	2	585	1476	0.00135501	0.396341	singletons	Singletons_in_ComplementCluster
YOL051W	3	277	3246	0.000924214	0.0853358	singletons	Singletons_in_ComplementCluster
YOL052C	1	368	1191	0.000839631	0.308984	singletons	Singletons_in_ComplementCluster
YOL054W	1	41	1221	0.000819001	0.033579	SSD	SSD_in_SSDCluster
