NoPair	geneNameA	chromA	startA	endA	strandA	distTelomerA	distCentromereA	distanceARSA	Nucleosome_Neigh_geneA	geneNameB	chromB	startB	endB	strandB	distTelomerB	distCentromereB	distanceARSB	Chrom_Dist	Type	nucCor_prom	nucCor_SEQ	Jaccard_tf	dist	nameA	nameB	Distance_a_b_corrected	ACS	Ranking	Nucleosome_Neigh_geneB	PairRank	PairACS	NumA	NeighbA_ACS	NeighbA_Rank	NumB	NeighbB_ACS	NeighbB_Rank
455	YMR246W	chrXIII	759805	761890	+	0.175826	0.748775	1336	0.0199506647549142	YIL009W	chrIX	339340	341425	+	0.223831	0.0370152	429	DIFF	SSD	0.02365303	-0.003441782	0.2272727273	NA	FAA4	FAA1	0.1760496314	2.4	97	0.0973282543982247	97	2.4	56	0.960714285714286	2874.60714285714	110	1.34545454545455	1679.2
456	YMR250W	chrXIII	770799	772557	+	0.164287	0.765552	73	-0.0537434915842532	YDR294C	chrIV	1050455	1052225	-	0.313133	0.554654	5610	DIFF	SSD	-0.185397	-0.09747849	0.2173913043	NA	GAD1	DPL1	NA	2	748	0.130386568157822	748	2	72	1.05833333333333	2379.05555555556	110	1.38545454545455	1842.27272727273
457	YMR251W	chrXIII	772913	774014	+	0.162711	0.768778	36	0.0472719489133454	YKR076W	chrXI	581924	583037	+	0.125165	0.624663	213	DIFF	SSD	-0.00860233	-0.04905297	0.2068965517	NA	GTO3	ECM4	NA	2.1	2	-0.0079571738543729	2	2.1	72	1.17777777777778	2238.55555555556	90	1.05777777777778	2512.61111111111
591	YMR264W	chrXIII	795803	796415	+	0.138479	0.80371	8701	0.0755664730281368	YML101C	chrXIII	69734	70088	-	0.0754347	0.731729	24129	SAME	WGD	0.864498645	0.419894	0.05	725715	CUE1	CUE4	0.4542304673	1.8	157	-0.0975158808630731	157	1.8	110	1.18363636363636	2383.85454545455	77	1.11688311688312	2214.23376623377
458	YMR267W	chrXIII	801770	802703	+	0.131677	0.812816	2413	0.00125090534431951	YBR011C	chrII	257109	257973	-	0.316178	0.0309956	58635	DIFF	SSD	-0.06234797	-0.06494176	0.2083333333	NA	PPA2	IPP1	0.6112162183	1.3	2025	-0.0160800563295439	2025	1.3	110	1.21090909090909	2366.99090909091	72	1.20833333333333	2290.11111111111
459	YMR297W	chrXIII	861920	863519	+	0.0658893	0.904609	23994	0.118491160842594	YBR139W	chrII	515657	517184	+	0.363997	0.481542	28710	DIFF	SSD	-0.06234797	-0.07537784	0.1666666667	NA	PRC1	YBR139W	0.4140063543	2.2	333	-0.0504075629863498	333	2.2	110	1.17090909090909	2421.55454545455	90	0.991111111111111	3050.8
460	YMR307W	chrXIII	887001	888681	+	0.0386704	0.942884	9123	0.0204077086345831	YLR343W	chrXII	816093	817761	+	0.241532	0.717045	21825	DIFF	SSD	NA	-0.1286979	0.1176470588	NA	GAS1	GAS2	0.3133429731	1.2	2068	-0.0743902815885637	2068	1.2	90	1.16	2700.73333333333	72	1.12777777777778	2891.70833333333
1074	YNL001W	chrXIV	627458	628619	+	0.198531	0	7047	0.00180723976184371	YCL001W-B	chrIII	113767	114022	+	0.359321	0	297	DIFF	WGD	-0.03609222	-0.0518592	0.25	NA	DOM34	YCL001W-B	NA	NA	NA	0.00395418007295656	NA	NA	72	1.63055555555556	1733.16666666667	101	0.884158415841584	2719.69306930693
461	YNL003C	chrXIV	624977	625832	-	0.202085	0.00305934	7852	0.115246198782212	YMR166C	chrXIII	593365	594472	-	0.356931	0.494776	16802	DIFF	SSD	-0.1635038	0.1149305	0.2	NA	PET8	YMR166C	NA	0.5	5792	0.0848569703554791	5792	0.5	90	1.61777777777778	1516.18888888889	110	1.41090909090909	1288.82727272727
70	YNL019C	chrXIV	598377	599232	-	0.235999	0.0452899	10232	0.195718006313538	YNL033W	chrXIV	573000	573855	+	0.268354	0.0855789	4476	SAME	SSD	0.4035347	0.4826403	0.6875	24522	YNL019C	YNL033W	NA	1.8	1	0.0603521981888528	1	1.8	110	0.907272727272727	2738.52727272727	110	1.00727272727273	2733.25454545455
462	YNL025C	chrXIV	584321	585293	-	0.253771	0.0674197	15797	0.28818495317763	YPR025C	chrXVI	613373	614555	-	0.351778	0.143996	19316	DIFF	SSD	0.3084463	0.3107997	0.04	NA	SSN8	CCL1	0.6945782392	1.6	657	0.167681132673508	657	1.6	63	0.968253968253968	2453.31746031746	110	1.39818181818182	1620.66363636364
463	YNL031C	chrXIV	575641	576052	-	0.265553	0.0820909	7117	-0.0351871486137038	YBR010W	chrII	256328	256739	+	0.315218	0.0296347	57854	DIFF	SSD	-0.2391584	-0.1671224	0.1428571429	NA	HHT2	HHT1	NA	4.5	1	0.0724499816818263	1	4.5	110	0.969090909090909	2833.66363636364	72	1.18888888888889	2367.31944444444
71	YNL034W	chrXIV	570478	572317	+	0.270315	0.0880206	1954	0.0729132691554261	YNL018C	chrXIV	599937	601776	-	0.232755	0.041251	7688	SAME	SSD	0.8261596	0.7558497	0.6315789474	27620	YNL034W	YNL018C	NA	1.5	46	0.162955281128799	46	1.5	110	1.11818181818182	2528.55454545455	110	0.890909090909091	2761.35454545455
464	YNL048W	chrXIV	538174	539821	+	0.311746	0.139612	6151	0.232518016231197	YGL065C	chrVII	379762	381274	-	0.348103	0.230197	7387	DIFF	SSD	0.7345198	0.5747697	0.1363636364	NA	ALG11	ALG2	0.0493244598	1.8	84	0.189686103047416	84	1.8	106	1.15943396226415	2019.46226415094	90	1.40222222222222	1676.34444444444
1075	YNL052W	chrXIV	531726	532188	+	0.321478	0.15173	13784	0.240615298963596	YIL111W	chrIX	155218	155762	+	0.35286	0.557451	18884	DIFF	WGD	0.03000994	0.009700968	0.32	NA	COX5A	COX5B	0.3210155	1.5	1070	0.0330951821401164	1070	1.5	71	1.38169014084507	1632.60563380282	90	1.43333333333333	1631.55555555556
72	YNL056W	chrXIV	517250	517844	+	0.339766	0.174503	18015	0.0379793820102817	YNL032W	chrXIV	574507	575353	+	0.266444	0.0832006	5983	SAME	SSD	NA	-0.08247861	0.1538461538	56663	OCA2	SIW14	0.1476940066	2	3	-0.00119940606262283	3	2	72	1.32222222222222	1848.97222222222	110	0.981818181818182	2828.81818181818
465	YNL061W	chrXIV	510541	512398	+	0.346709	0.183149	11306	-0.00210616668873853	YBL024W	chrII	172536	174591	+	0.212175	0.261642	2198	DIFF	SSD	-0.05157106	-0.04166667	0.1363636364	NA	NOP2	NCL1	0.2460720233	3.6	138	-0.0271667474871732	138	3.6	110	1.36727272727273	1953.67272727273	108	1.37407407407407	1732.52777777778
73	YNL064C	chrXIV	505869	507099	-	0.353465	0.191562	6634	-0.0573374390631508	YNL077W	chrXIV	481392	482979	+	0.384218	0.229855	16013	SAME	SSD	-0.1930468	-0.1241632	0.35	22890	YDJ1	APJ1	0.5927746027	1.9	316	0.241941183273614	316	1.9	72	1.64722222222222	1434.02777777778	110	1.51454545454545	1341.08181818182
1076	YNL065W	chrXIV	503725	505486	+	0.355522	0.194123	4490	-0.0638582007368046	YIL120W	chrIX	134413	136105	+	0.305564	0.612552	0	DIFF	WGD	-0.1230915	0.09346567	0.173913	NA	AQR1	QDR1	0.2409382	1.3	1505	0.00560934906347121	1505	1.3	72	1.81944444444444	1033.55555555556	90	1.53555555555556	1030.98888888889
466	YNL067W	chrXIV	499682	500258	+	0.362188	0.202423	447	-0.0671786082677682	YGL147C	chrVII	227758	228334	-	0.208771	0.537282	3578	DIFF	SSD	0.4418993	0.7137378	0.1875	NA	RPL9B	RPL9A	NA	4.6	2	0.0768809757167242	2	4.6	72	1.79722222222222	1076.20833333333	107	1.07570093457944	2499.38317757009
467	YNL071W	chrXIV	491524	492973	+	0.371476	0.213988	6019	0.0266068713303665	YDR148C	chrIV	753672	755064	-	0.491979	0.280134	277	DIFF	SSD	0.08070002	0.05372865	0.1	NA	LAT1	KGD2	0.0690738706	2.3	36	0.0274277146666805	36	2.3	72	1.52777777777778	1479.125	109	1.37247706422018	1723.49541284404
468	YNL073W	chrXIV	488387	490118	+	0.375116	0.218521	8874	0.176016691079839	YDR037W	chrIV	525437	527213	+	0.342993	0.0690196	19856	DIFF	SSD	0.2375655	0.1290117	0.1923076923	NA	MSK1	KRS1	0.6288915603	1.1	3557	-0.0269572783926319	3557	1.1	110	1.50909090909091	1408.68181818182	84	1.20714285714286	2434.36904761905
1077	YNL087W	chrXIV	462412	465949	+	0.40593	0.256892	12820	-0.0462683669628827	YOR086C	chrXV	483220	486781	-	0.442797	0.203669	46029	DIFF	WGD	0.3086766	0.1614682	0.1333333	NA	TCB2	TCB1	NA	1.6	1315	0.0529255652975376	1315	1.6	110	1.23454545454545	2165.45454545455	110	1.35636363636364	1727.02727272727
1078	YNL093W	chrXIV	449869	450532	+	0.425587	0.281369	277	0.0132852434930487	YOR089C	chrXV	490197	490830	-	0.449191	0.212806	53006	DIFF	WGD	-0.1419746	-0.06494176	0.1034483	NA	YPT53	VPS21	0.7027188	1.8	482	0.0921721214093867	482	1.8	90	1.09555555555556	2565.76666666667	110	1.35272727272727	1864.66363636364
1079	YNL095C	chrXIV	444913	446842	-	0.430291	0.287227	2507	0.0611643975540543	YOR092W	chrXV	495127	496969	+	0.453708	0.219263	57936	DIFF	WGD	-0.06019293	-0.07675296	0.1666667	NA	YNL095C	ECM3	0.3625838	0.6	3755	-0.029620959039764	3755	0.6	72	1.20833333333333	2332.05555555556	110	1.33272727272727	2183.5
1080	YNL096C	chrXIV	443399	444317	-	0.43351	0.291236	5032	0.145190761026987	YOR096W	chrXV	505794	506768	+	0.463483	0.233232	59643	DIFF	WGD	0.6280917	0.5420045	0.3478261	NA	RPS7B	RPS7A	NA	4.2	23	-0.0321534535124905	23	4.2	72	1.23611111111111	2208.90277777778	110	1.43454545454545	2057.04545454545
1081	YNL098C	chrXIV	439603	440572	-	0.438285	0.297181	8777	-0.0595027485268723	YOR101W	chrXV	515244	516174	+	0.472143	0.245608	50237	DIFF	WGD	-0.1215661	-0.2295909	0.2777778	NA	RAS2	RAS1	0.3623943	1.2	2555	0.0649029686027661	2555	1.2	72	1.27222222222222	2071.13888888889	110	1.18545454545455	2329.44545454545
1082	YNL104C	chrXIV	424896	426756	-	0.4559	0.319116	12399	0.0203872849601553	YOR108W	chrXV	523027	524842	+	0.479275	0.255801	41569	DIFF	WGD	-0.2767804	-0.1626216	0.1875	NA	LEU4	LEU9	0.1098924	2.6	15	0.262775934194454	15	2.6	90	1.03777777777778	2562.67777777778	88	1.20113636363636	2136.34090909091
1083	YNL106C	chrXIV	420945	424497	-	0.45878	0.322702	8448	-0.0405490619741655	YOR109W	chrXV	525278	528602	+	0.481337	0.258749	37809	DIFF	WGD	-0.09352195	-0.09238039	0.1666667	NA	INP52	INP53	NA	1.9	2	0.0625033253516651	2	1.9	90	1.17333333333333	2220.96666666667	87	1.07126436781609	2461.14942528736
1084	YNL108C	chrXIV	419015	419828	-	0.464733	0.330115	6518	0.137827695483776	YOR110W	chrXV	528941	530249	+	0.484694	0.263546	36162	DIFF	WGD	0.2566809	0.2215194	0.08333333	NA	YNL108C	TFC7	0.5318075	1	2971	0.162091728452109	2971	1	90	1.34666666666667	2218.98888888889	88	1.21022727272727	2162.52272727273
469	YNL111C	chrXIV	416941	417304	-	0.467951	0.334122	4444	0.0179211547380449	YMR272C	chrXIII	809621	810776	-	0.122944	0.824797	4285	DIFF	SSD	-0.01886681	-4.536332e-20	0.2083333333	NA	CYB5	SCS7	0.2476266061	1.4	1728	0.135314012568345	1728	1.4	110	1.32	2353.07272727273	72	1.33888888888889	2002.51388888889
470	YNL189W	chrXIV	284260	285889	+	0.362422	0.542758	4148	0.0116631051020338	YEL013W	chrV	128824	130561	+	0.223316	0.133419	14979	DIFF	SSD	-0.1272938	-0.08574929	0.2222222222	NA	SRP1	VAC8	0.0210536051	2.3	4	-0.0108820271818902	4	2.3	100	1.039	2457.9	90	1.16222222222222	2335.16666666667
471	YNL192W	chrXIV	276502	279898	+	0.352531	0.55227	0	0.0153489579361773	YBR038W	chrII	311896	314788	+	0.383552	0.126467	11351	DIFF	SSD	-0.1230915	-0.1161314	0.2307692308	NA	CHS1	CHS2	NA	1.4	1021	0.0603483182858942	1021	1.4	100	1.035	2491.11	72	1.53611111111111	1341
1085	YNL195C	chrXIV	271523	272309	-	0.346183	0.564318	7572	0.00744876488162659	YDL223C	chrIV	57265	60406	-	0.0373812	0.861331	10994	DIFF	WGD	-0.173013	0.0584441	0.2222222	NA	YNL195C	HBT1	NA	2	10	0.101572732038462	10	2	110	0.945454545454545	2726.97272727273	110	1.09090909090909	2519.74545454545
74	YNL264C	chrXIV	145563	146616	-	0.185588	0.763871	18759	0.0528728953922294	YNL231C	chrXIV	215987	217043	-	0.275376	0.65206	19695	SAME	SSD	-0.185397	-0.06894503	0.1666666667	69371	PDR17	PDR16	0.0158349931	1.7	141	0.203725717122122	141	1.7	110	1.24181818181818	1906.39090909091	110	1.16909090909091	1975.68181818182
472	YNL267W	chrXIV	140878	144079	+	0.179615	0.767898	14074	-0.0390796077128523	YLR305C	chrXII	738162	743865	-	0.31007	0.632907	1080	DIFF	SSD	-0.1209944	-0.1038266	0.3181818182	NA	PIK1	STT4	0.158368735	1.6	457	0.0547271472022368	457	1.6	110	1.3	1923.93636363636	90	1.05777777777778	2736.4
1086	YNL270C	chrXIV	135940	137662	-	0.173319	0.778086	9136	0.000938151936766257	YEL063C	chrV	31693	33466	-	0.0549397	0.767596	24464	DIFF	WGD	0.6005326	0.4485114	0	NA	ALP1	CAN1	0.07968708	1.2	1235	0.13619519633856	1235	1.2	106	1.23018867924528	2143.09433962264	110	1.17818181818182	1915.84545454545
473	YNL281W	chrXIV	108466	108928	+	0.138291	0.823705	12004	-0.0424411919445615	YDR214W	chrIV	892872	893925	+	0.416467	0.408892	5123	DIFF	SSD	0.1904762	-0.1355249	0.1764705882	NA	HCH1	AHA1	0.303946514	2.9	2	0.271466039752266	2	2.9	56	1.40357142857143	1408.55357142857	72	1.26944444444444	1984.25
1087	YNL283C	chrXIV	105183	106695	-	0.134105	0.82725	8721	0.0410036133132151	YOL105C	chrXV	114137	115808	-	0.104589	0.640146	53	DIFF	WGD	-0.07537784	-0.06494176	0.25	NA	WSC2	WSC3	NA	1.8	208	0.0884914413053142	208	1.8	72	1.225	2060.54166666667	72	1.16388888888889	2094.01388888889
474	YNL290W	chrXIV	86217	87240	+	0.109924	0.858137	2291	0.105853371219266	YOL094C	chrXV	141583	142555	-	0.129739	0.558526	24421	DIFF	SSD	0.4665695	0.4791667	0.24	NA	RFC3	RFC4	0.0675419542	1.9	205	0.416342621118349	205	1.9	90	1.46666666666667	1621.51111111111	72	1.375	1975.68055555556
1088	YNL293W	chrXIV	80639	82541	+	0.102812	0.865597	6990	0.0719902775715896	YOL112W	chrXV	106709	108188	+	0.0977825	0.663398	5657	DIFF	WGD	-0.119573	-0.03055662	0.2173913	NA	MSB3	MSB4	0.06724811	1.7	589	-0.0251633435626012	589	1.7	90	1.29777777777778	2068.23333333333	110	1.33636363636364	1747.85454545455
1089	YNL298W	chrXIV	68914	71443	+	0.0878631	0.883217	7020	-0.0400464400715768	YOL113W	chrXV	104325	106293	+	0.095598	0.669181	7552	DIFF	WGD	-0.06804138	0.01941633	0.137931	NA	CLA4	SKM1	0.2961264	1.4	2034	-0.0248226249705641	2034	1.4	110	1.17818181818182	2575.89090909091	110	1.30909090909091	1851.02727272727
1090	YNL299W	chrXIV	66516	68445	+	0.0848057	0.887976	4622	0.0793411695583711	YOL115W	chrXV	101474	103229	+	0.0929855	0.678531	10616	DIFF	WGD	0.2993925	0.2863186	0.3461538	NA	TRF5	PAP2	0.1404081	2.4	212	0.105480345829399	212	2.4	110	1.2	2304.51818181818	110	1.23454545454545	2280.24545454545
1091	YNL301C	chrXIV	63569	64562	-	0.0810484	0.894141	1675	-0.107270767157761	YOL120C	chrXV	93394	94402	-	0.0855814	0.705467	7950	DIFF	WGD	NA	-0.1288519	0.25	NA	RPL18B	RPL18A	0.03978908	5.2	1	-0.0246517773343811	1	5.2	110	1.19454545454545	2435.77272727273	110	1.37454545454545	2433.37272727273
1092	YNL302C	chrXIV	61957	62943	-	0.0789931	0.896711	63	-0.133486413881284	YOL121C	chrXV	92025	92850	-	0.0843269	0.710203	6581	DIFF	WGD	-0.25	-0.07079554	0.16	NA	RPS19B	RPS19A	0.07646349	4.5	27	0.0530805217591997	27	4.5	110	1.32727272727273	2105.01818181818	110	1.34909090909091	2389.60909090909
1093	YNL307C	chrXIV	56445	57573	-	0.0719655	0.905237	4026	-0.126620043338804	YOL128C	chrXV	78351	79479	-	0.0717967	0.751005	5479	DIFF	WGD	-0.0829185	0.04372123	0.3076923	NA	MCK1	YGK3	0.645998	1.3	1961	0.0314913748242971	1961	1.3	110	1.31454545454545	1898.38181818182	110	1.32909090909091	2266.11818181818
1094	YNL309W	chrXIV	52660	53923	+	0.0671398	0.911032	7676	0.164500041771647	YOL131W	chrXV	73030	73357	+	0.0669209	0.769687	158	DIFF	WGD	0.3798378	0.3902439	0	NA	STB1	YOL131W	0.3430501	0.5	5781	0.144756427785153	5781	0.5	110	1.36727272727273	1753.67272727273	110	1.15818181818182	2396.87272727273
475	YNL328C	chrXIV	22833	23274	-	0.0291113	0.95969	5194	0.0265934761473461	YLR008C	chrXII	165575	166082	-	0.15357	0.0147145	8693	DIFF	SSD	-0.01563932	-0.03564363	0.1071428571	NA	MDJ2	PAM18	0.6685884721	0.8	4379	0.0252889203317464	4379	0.8	110	1.28727272727273	1806.36363636364	109	1.25688073394495	2146.32110091743
1095	YNR034W-A	chrXIV	692563	692860	+	0.116626	0.405862	832	0.019364957150182	YCR075W-A	chrIII	248971	249199	+	0.212932	0.663652	23650	DIFF	WGD	0.04069691	0.1034175	0.04761905	NA	YNR034W-A	0.44	NA	0.1	5587	0.436512712091052	5587	0.1	101	1.42475247524752	1387	72	1.28888888888889	1922.95833333333
478	YNR076W	chrXIV	781918	782281	+	0.00261751	0.984365	90187	0.0817114288101915	YLL064C	chrXII	13082	13445	-	0.0121335	0.897576	16764	DIFF	SSD	NA	0.07018886	0.8333333333	NA	PAU6	PAU18	NA	3.8	6	-0.0126176773827635	6	3.8	0	NA	NA	56	1.09285714285714	2217.80357142857
479	YOL002C	chrXV	323411	324365	-	0.296357	0.00372289	12916	0.0989843114816833	YDR492W	chrIV	1434916	1435867	+	0.0627004	0.910275	18635	DIFF	SSD	-0.321403	-0.08152514	0	NA	IZH2	IZH1	0.1857539242	2.5	3	-0.0606376102938599	3	2.5	110	1.51090909090909	1492.20909090909	110	1.26363636363636	2070.70909090909
76	YOL018C	chrXV	290881	292075	-	0.266548	0.102258	13103	-0.107784065338346	YOR036W	chrXV	400347	401214	+	0.366857	0.0951378	35362	SAME	SSD	-0.08908708	-0.06494176	0.28	108272	TLG2	PEP12	0.0024078497	2.3	9	-0.0334165378889304	9	2.3	83	1.07349397590361	2302.9156626506	56	1.7	872.428571428571
480	YOL023W	chrXV	278056	280087	+	0.254796	0.13884	278	0.142954730206681	YAL035W	chrI	76427	79436	+	0.331991	0.46552	5938	DIFF	SSD	0.1824761	0.04318231	0.1481481481	NA	IFM1	FUN12	0.0742533537	1.5	838	-0.0194075671928959	838	1.5	90	1.17555555555556	2382.75555555556	80	1.12625	2325.425
481	YOL034W	chrXV	259923	263205	+	0.23818	0.190356	14326	0.19596256441402	YLR383W	chrXII	885287	888632	+	0.1758	0.79175	0	DIFF	SSD	0.1379564	0.08743854	0.1428571429	NA	SMC5	SMC6	0.0401170146	2.2	3	0.0919829564407042	3	2.2	90	1.02	2450.37777777778	110	1.34545454545455	1798.14545454545
1096	YOL036W	chrXV	256743	259029	+	0.235266	0.203099	18502	0.10790826025279	YIR016W	chrIX	382624	383422	+	0.128359	0.311282	19407	DIFF	WGD	-0.06019293	-0.1061324	0.1	NA	YOL036W	YIR016W	NA	0.9	735	-0.0477791765191045	735	0.9	84	0.988095238095238	2746.36904761905	77	1.04545454545455	1888.25974025974
482	YOL042W	chrXV	249823	250915	+	0.228925	0.227859	26616	-0.00290669436267084	YAL021C	chrI	110846	113360	-	0.481504	0.243187	10990	DIFF	SSD	0.1023891	0.1533505	0.2352941176	NA	NGL1	CCR4	0.2003637288	1.4	1227	0.143809154468231	1227	1.4	102	1.09607843137255	2789.10784313725	72	1.45833333333333	1493.05555555556
483	YOL054W	chrXV	228612	229833	+	0.209488	0.292192	47698	0.0600511925099912	YCR066W	chrIII	231495	232959	+	0.264225	0.576757	6439	DIFF	SSD	-0.298444	-0.1833397	0.2142857143	NA	PSH1	RAD18	0.0747298171	1.5	1002	0.0952051753748342	1002	1.5	90	1.16222222222222	2501.05555555556	110	1.30181818181818	1761.06363636364
484	YOL055C	chrXV	224418	226074	-	0.205645	0.303663	51457	0.0479012235196244	YPL258C	chrXVI	53497	55153	-	0.0564277	0.897198	10286	DIFF	SSD	0.03686049	0.01401431	0.2272727273	NA	THI20	THI21	NA	2.4	3	-0.024977433924238	3	2.4	90	1.19333333333333	2383.14444444444	72	1.07777777777778	2560.875
77	YOL082W	chrXV	168726	169974	+	0.154612	0.474855	1506	-0.0445679747529621	YOL083W	chrXV	165713	166952	+	0.151851	0.484077	24	SAME	SSD	-0.1183698	-0.03802198	0.24	1774	ATG19	ATG34	NA	2.2	459	-0.107322993696287	459	2.2	69	1.02173913043478	2950.5652173913	64	0.9796875	2836.1875
485	YOL084W	chrXV	162355	165331	+	0.148774	0.489024	1645	-0.039898146300894	YMR266W	chrXIII	798516	801378	+	0.13311	0.80785	3738	DIFF	SSD	0.2588414	0.08084521	0.1666666667	NA	PHM7	RSN1	0.0595907025	1	3205	0.16608551717936	3205	1	66	1.04090909090909	2508.45454545455	110	1.23090909090909	2310.32727272727
486	YOL086C	chrXV	159547	160594	-	0.146201	0.503479	6382	-0.117225658346874	YMR303C	chrXIII	873289	874336	-	0.054188	0.921959	23468	DIFF	SSD	0.02135569	0.04144375	0.1666666667	NA	ADH1	ADH2	NA	3.8	4	0.00228257418255728	4	3.8	66	0.963636363636364	2599.57575757576	110	1.11818181818182	2600.99090909091
1097	YOL091W	chrXV	145333	147163	+	0.133176	0.544464	19813	0.296355084985369	YBR148W	chrII	537869	539699	+	0.336309	0.520248	50922	DIFF	WGD	-0.2672612	0	0.1052632	NA	SPO21	YSW1	0.01739572	2.2	4	0.0104746234276085	4	2.2	102	1.13137254901961	2355.43137254902	109	1.31376146788991	1853.97247706422
487	YOL116W	chrXV	99808	100574	+	0.0914588	0.686633	13271	0.0546152295398388	YMR172W	chrXIII	605979	608139	+	0.342146	0.514026	3135	DIFF	SSD	0.1715945	0.1071429	0.2105263158	NA	MSN1	HOT1	0.3647207404	1.5	1174	-0.0638494640548087	1174	1.5	110	1.18181818181818	2657.69090909091	110	1.51636363636364	1857.38181818182
488	YOL122C	chrXV	89691	91419	-	0.0821881	0.71457	4247	0.0040869649171835	YHR050W	chrVIII	207647	209297	+	0.369056	0.2214	3425	DIFF	SSD	-0.1341763	-0.09563651	0	NA	SMF1	SMF2	0.1641782552	1.6	464	0.164017164015066	464	1.6	110	1.45272727272727	2378.95454545455	56	1.27142857142857	1978.73214285714
489	YOL130W	chrXV	74399	76979	+	0.0681753	0.758634	1527	0.128395025156272	YFL050C	chrVI	33271	35848	-	0.123158	0.746276	25	DIFF	SSD	0.08908708	0.02503131	0.1111111111	NA	ALR1	ALR2	NA	1.6	668	-0.00284366314871495	668	1.6	110	1.16181818181818	2427.68181818182	110	1.11636363636364	2363.29090909091
490	YOL141W	chrXV	56450	58538	+	0.0517278	0.814908	14100	-0.04763762750248	YDR435C	chrIV	1332975	1333962	-	0.129222	0.815981	26671	DIFF	SSD	0.07024394	0.2572175	0.15	NA	PPM2	PPM1	0.1771486885	0.7	5006	-0.0357540481659591	5006	0.7	110	1.59636363636364	1338.68181818182	110	1.26181818181818	2236.48181818182
491	YOL156W	chrXV	25271	26975	+	0.023157	0.911224	45663	-0.0100195619816508	YJL219W	chrX	19496	21200	+	0.0261431	0.946695	2462	DIFF	SSD	0.6229863	0.280448	0	NA	HXT11	HXT9	NA	3.4	1	-0.0755513002574294	1	3.4	66	0.912121212121212	2105.42424242424	72	1.11111111111111	1449.13888888889
78	YOR002W	chrXV	329417	331052	+	0.30186	0.00224729	6229	0.139288634607981	YOR067C	chrXV	451730	453464	-	0.413942	0.162429	14539	SAME	SSD	0.6710526	0.4116042	0.2608695652	120678	ALG6	ALG8	0.0140197218	2.8	1	0.0253720555637821	1	2.8	110	1.37454545454545	2007.52727272727	110	1.22909090909091	2172.06363636364
492	YOR005C	chrXV	334509	337344	-	0.306527	0.00891581	0	0.171282181889675	YDL164C	chrIV	164987	167255	-	0.1077	0.624321	41086	DIFF	SSD	0.6003483	0.4861498	0	NA	DNL4	CDC9	0.3898434739	1	3240	0.287094067462643	3240	1	90	1.21777777777778	2396.43333333333	90	1.12222222222222	2464.85555555556
1098	YOR016C	chrXV	360460	361084	-	0.330307	0.0429015	22932	0.0268416162169432	YAL007C	chrI	137699	138347	-	0.399035	0.0794261	8356	DIFF	WGD	0.4427603	0.3224932	0.125	NA	ERP4	ERP2	0.001875539	2.3	3	0.0138543250592258	3	2.3	72	1.04722222222222	2411.19444444444	89	1.36179775280899	1449.14606741573
493	YOR025W	chrXV	378218	379562	+	0.346579	0.0661575	40690	-0.0290908089669488	YDR191W	chrIV	842334	843447	+	0.449418	0.362145	36060	DIFF	SSD	-0.147442	0.006904602	0	NA	HST3	HST4	0.1145205737	1.4	949	0.0503970493827351	949	1.4	90	1.02444444444444	2431.96666666667	90	1.24888888888889	1797.03333333333
494	YOR026W	chrXV	379780	380806	+	0.34801	0.0682031	42252	0.0682964515015718	YER107C	chrV	373443	374541	-	0.350735	0.519958	19693	DIFF	SSD	0.0829185	0.1410572	0.05	NA	BUB3	GLE2	0.6450250503	1.7	235	0.106714170894915	235	1.7	90	1.02444444444444	2431.96666666667	72	1.35555555555556	1813.25
79	YOR027W	chrXV	381052	382822	+	0.349176	0.0698689	43524	-0.090018678787022	YOR007C	chrXV	338938	339979	-	0.310585	0.0147161	1410	SAME	SSD	0.1473814	0.1040727	0.2222222222	41073	STI1	SGT2	NA	3.1	11	0.0137405592518679	11	3.1	90	1.14222222222222	1923.64444444444	90	1.14222222222222	2536.77777777778
80	YOR032C	chrXV	389770	391075	-	0.357165	0.0812861	45501	0.0403555290168835	YOR344C	chrXV	977190	978066	-	0.103752	0.850576	3393	SAME	SSD	-0.1209944	-0.1263228	0.0869565217	586115	HMS1	TYE7	0.3571196007	1.2	1722	-0.00564064510723593	1722	1.2	56	1.34285714285714	1543.01785714286	72	0.980555555555556	2622.75
