chrom	start	end	Gene	TFNo	TFs	geneType	geneClusterType
chrXV	904154	904554	YOR314W-A	33	FKH2,FKH1,TEC1,DIG1,SPT23,TEC1,FKH1,RGT1,SKN7,RTG3,SOK2,GLN3,DAL82,AZF1,DIG1,SOK2,FKH2,HAP3,HAP2,HAP5,FKH1,CIN5,MOT3,FKH1,INO2,GLN3,DAL82,SPT23,STB5,FKH1,FKH2,SPT23,TEC1	singletons	Singletons_in_ComplementCluster
chrXV	904456	904856	YOR315W	27	INO2,GLN3,DAL82,SPT23,STB5,FKH1,FKH2,SPT23,TEC1,SPT23,SPT23,BAS1,RLR1,SPT23,STB1,MOT3,GCR1,SWI6,MBP1,GAT1,DAL80,GZF3,DAL82,STE12,DIG1,FKH1,SPT23	singletons	Singletons_in_WGDCluster
chrXV	907452	907852	YOR316C	22	TEC1,SOK2,MAC1,YHP1,HAP3,HAP2,HAP5,FKH1,YAP3,YAP5,YAP6,ARR1,AFT2,PHO4,STB5,HAP4,HAP3,HAP2,HAP5,SFP1,FHL1,RAP1	WGD	WGD_in_WGDCluster
chrXV	907832	908232	YOR316C-A	16	SPT23,SWI5,HAP2,HAP3,HAP5,MET31,MET32,BAS1,MOT3,INO4,INO2,PHO4,DIG1,RDS1,AFT2,TEC1	singletons	Singletons_in_ComplementCluster
chrXV	909039	909439	YOR317W	20	SWI6,SWI6,MBP1,AZF1,AZF1,SWI6,SWI4,DAL80,CIN5,REB1,ADR1,STE12,GCN4,DIG1,YAP7,YAP3,YAP5,YAP6,ARR1,YAP1	singletons	Singletons_in_WGDCluster
chrXV	912333	912733	YOR318C	25	INO2,PHO4,SWI5,SPT23,STB5,DIG1,SWI6,SWI4,STB1,PDR1,HAP4,SWI6,STB1,GLN3,DAL82,REB1,SOK2,MOT3,INO2,FKH1,REB1,SOK2,PHD1,STB5,SPT23	singletons	Singletons_in_ComplementCluster
chrXV	912518	912918	YOR319W	26	DIG1,SWI6,SWI4,STB1,PDR1,HAP4,SWI6,STB1,GLN3,DAL82,REB1,SOK2,MOT3,INO2,FKH1,REB1,SOK2,PHD1,STB5,SPT23,GLN3,SPT23,HAP4,HAP4,TEC1,SPT23	singletons	Singletons_in_WGDCluster
chrXV	914991	915391	YOR320C	29	HAP3,HAP2,HAP5,TEC1,NDD1,PUT3,FKH1,STE12,REB1,ACE2,SWI5,DIG1,STE12,YAP7,INO2,MAC1,GAL4,MBP1,AFT2,SWI5,SPT23,DAL80,STB1,SWI4,HAP5,HAP3,HAP2,THI2,UME6	singletons	Singletons_in_WGDCluster
chrXV	915726	916126	YOR321W	19	LEU3,REB1,TEC1,SPT23,TEC1,AFT2,MOT3,YHP1,MBP1,STB1,SWI6,TEC1,MOT3,INO2,PHO4,TEC1,DIG1,STE12,PDR1	WGD	WGD_in_WGDCluster
chrXV	920959	921359	YOR322C	25	ROX1,FKH1,SPT23,ADR1,SPT23,SWI5,FKH2,FKH1,RGT1,ADR1,PDR1,SPT23,YHP1,HAP2,HAP3,HAP5,DIG1,STE12,MOT3,SFP1,GCN4,RGT1,GCN4,BAS1,ASH1	singletons	Singletons_in_WGDCluster
chrXV	922802	923202	YOR323C	28	MOT3,HAP2,HAP3,HAP5,HSF1,HSF1,DIG1,DIG1,SPT23,ASH1,BAS1,GCN4,GCN4,STB1,SWI6,SUM1,SOK2,TEC1,SOK2,PHD1,DIG1,GCN4,SOK2,MBP1,DAL80,YAP1,SWI6,MBP1	singletons	Singletons_in_WGDCluster
chrXV	924937	925337	YOR324C	22	SPT23,ADR1,AFT2,FKH1,XBP1,ADR1,RTG3,RIM101,DIG1,GLN3,DAL82,GZF3,GAT1,DAL80,FKH1,SPT23,ADR1,NRG1,YHP1,HAP3,HAP5,HAP2	WGD	WGD_in_WGDCluster
chrXV	925417	925817	YOR326W	23	FKH1,AFT2,ABF1,SOK2,SPT23,DIG1,STE12,HAP4,HAP2,HAP3,HAP5,YOX1,SPT23,SOK2,AFT2,FKH1,FKH1,MOT3,HSF1,TEC1,HAP2,HAP3,HAP5	WGD	WGD_in_WGDCluster
chrXV	930978	931378	YOR327C	30	SWI6,SWI4,STB1,MBP1,HSF1,DIG1,STE12,MOT3,ASH1,FKH1,FKH2,MOT3,DIG1,STE12,SPT23,AFT2,AFT2,RCS1,SOK2,PHD1,TEC1,SWI6,SWI4,RGT1,CBF1,SWI6,MBP1,TYE7,INO4,RTG3	WGD	WGD_in_WGDCluster
chrXV	931499	931899	YOR328W	24	HAP3,HAP2,HAP5,YAP7,INO2,HAP3,HAP5,HAP2,CIN5,GLN3,DAL82,GZF3,GAT1,DAL80,SUM1,RLM1,YAP7,YAP5,YAP6,ARR1,YAP3,SPT23,DIG1,STE12	singletons	Singletons_in_ComplementCluster
chrXV	939044	939444	YOR329W-A	9	SPT23,DAL80,SOK2,DAL82,RLR1,SOK2,DAL80,SPT23,SPT23	singletons	Singletons_in_ComplementCluster
chrXV	939246	939646	YOR329C	18	SPT23,DAL80,SOK2,DAL82,RLR1,SOK2,DAL80,SPT23,SPT23,MOT3,MCM1,FKH1,PDR1,SWI6,SWI4,FKH1,INO2,STB1	singletons	Singletons_in_ComplementCluster
chrXV	943282	943682	YOR330C	17	ROX1,FKH1,FKH2,GAL4,RCS1,RDS1,RTG3,ABF1,AFT2,REB1,HAP1,GAT1,DAL80,GZF3,DAL82,GLN3,SWI5	singletons	Singletons_in_ComplementCluster
chrXV	943352	943752	YOR332W	17	ROX1,FKH1,FKH2,GAL4,RCS1,RDS1,RTG3,ABF1,AFT2,REB1,HAP1,GAT1,DAL80,GZF3,DAL82,GLN3,SWI5	singletons	Singletons_in_ComplementCluster
chrXV	944019	944419	YOR331C	5	ACE2,PHD1,SWI5,MOT3,ADR1	singletons	Singletons_in_ComplementCluster
chrXV	944292	944692	YOR334W	11	ACE2,PHD1,SWI5,MOT3,ADR1,TEC1,TEC1,AZF1,RLR1,SOK2,ROX1	SSD	SSD_in_SSDCluster
chrXV	949006	949406	YOR335C	23	YHP1,DIG1,GCN4,BAS1,ASH1,RGT1,SKO1,HSF1,AFT2,STB1,DIG1,STE12,YAP7,GCN4,RGT1,DIG1,DIG1,HAP4,HAP2,HAP3,HAP5,ABF1,ROX1	singletons	Singletons_in_SSDCluster
chrXV	949469	949869	YOR336W	23	SWI5,SPT23,DIG1,STE12,GCN4,RTG3,SWI5,AFT2,CIN5,HAP3,HAP5,HAP2,OPI1,DIG1,CAD1,YAP7,RCS1,YDR026c,REB1,PHO4,SPT23,YHP1,YOX1	singletons	Singletons_in_SSDCluster
chrXV	954040	954440	YOR337W	27	AFT2,YAP7,GCN4,BAS1,STE12,DIG1,SWI6,STB1,AZF1,DAL82,GLN3,GCN4,STE12,DIG1,SPT23,UME1,MOT3,SFP1,SWI5,MCM1,MOT3,DAL80,HAP2,HAP3,HAP5,FKH1,MOT3	SSD	SSD_in_SSDCluster
chrXV	956594	956994	YOR338W	16	RGT1,UME6,STP1,AFT2,PHD1,NRG1,ADR1,AFT2,SUM1,YAP1,SWI5,SOK2,SPT2,HSF1,DAL82,GLN3	WGD	WGD_in_WGDCluster
chrXV	958729	959129	YOR339C	18	OPI1,AFT2,DIG1,DAL80,SUM1,SUM1,YAP7,GCN4,ASH1,YAP7,YOX1,RPN4,MET31,MET32,SOK2,DAL80,SWI5,YHP1	singletons	Singletons_in_WGDCluster
chrXV	960079	960479	YOR340C	25	GLN3,DAL82,GZF3,GAT1,DAL80,ADR1,NRG1,PHD1,ADR1,YAP7,SOK2,DIG1,AFT2,RAP1,FHL1,SFP1,RCS1,AFT2,SPT23,SUM1,SUM1,INO2,SOK2,PHD1,MOT3	singletons	Singletons_in_WGDCluster
chrXV	960683	961083	YOR341W	13	FKH1,FKH2,REB1,DIG1,AZF1,GLN3,DAL82,FKH1,GCN4,FKH1,MOT3,DAL80,RLR1	singletons	Singletons_in_WGDCluster
chrXV	967522	967922	YOR342C	33	SPT23,SOK2,STE12,FKH1,HAP2,HAP5,HAP3,STB1,SPT23,UME1,FKH2,SPT23,RAP1,SOK2,GAT1,DAL80,GZF3,DAL82,GLN3,SPT23,RLR1,DIG1,DIG1,YHP1,MOT3,HSF1,SPT23,HSF1,SPT23,DIG1,INO2,ACE2,SWI5	WGD	WGD_in_WGDCluster
chrXV	968371	968771	YOR343C	24	AFT2,TEC1,DAL80,SPT2,ADR1,SOK2,DIG1,STE12,FKH1,INO4,TEC1,ADR1,TEC1,SWI5,SOK2,SPT23,MSN2,PUT3,DAL80,SOK2,PHD1,PHO4,DIG1,DAL80	singletons	Singletons_in_ComplementCluster
chrXV	977966	978366	YOR344C	13	FKH1,INO2,CAD1,YAP7,TEC1,UME1,DIG1,TEC1,FKH1,SPT23,DAL80,DAL82,GLN3	SSD	SSD_in_SSDCluster
chrXV	981524	981924	YOR346W	16	RGT1,FKH1,DIG1,HAP2,HAP3,HAP5,HAP2,HAP3,HAP5,MOT3,SPT23,FKH1,SPT23,SOK2,SPT23,MOT3	singletons	Singletons_in_SSDCluster
chrXV	986359	986759	YOR347C	27	TEC1,UME1,SPT23,DIG1,STE12,DIG1,STE12,DIG1,STE12,FKH1,FKH2,CIN5,RCS1,REB1,ADR1,MSN4,FKH1,STE12,SOK2,SUM1,STB1,AZF1,SIG1,SPT23,PHO4,CBF1,ASH1	WGD	WGD_in_SSDCluster
chrXV	988679	989079	YOR348C	19	DIG1,STE12,UME1,TEC1,ADR1,AFT2,FKH1,DIG1,STE12,SFP1,MOT3,HAP2,HAP3,HAP5,FKH1,YAP7,SKN7,SOK2,SOK2	SSD	SSD_in_SSDCluster
chrXV	989485	989885	YOR349W	29	INO4,SUT1,PHD1,SOK2,SOK2,PHO2,PHD1,SUT1,PHD1,SKN7,SUT1,LEU3,NRG1,PUT3,SPT23,RGT1,YDR026c,REB1,SPT23,YAP7,DIG1,AZF1,TEC1,RLR1,DAL80,HAP1,AFT2,RCS1,AFT2	singletons	Singletons_in_ComplementCluster
chrXV	994752	995152	YOR350C	9	RIM101,HSF1,DIG1,CIN5,ASH1,MOT3,SWI6,DIG1,DAL80	singletons	Singletons_in_ComplementCluster
chrXV	996408	996808	YOR351C	22	DIG1,STE12,HSF1,ADR1,YAP7,GCN4,ASH1,UME6,SPT23,UME6,TEC1,HAP3,HAP2,HAP5,DIG1,GAT1,DAL80,GZF3,DAL82,GLN3,SOK2,DIG1	singletons	Singletons_in_ComplementCluster
chrXV	996909	997309	YOR352W	19	MOT3,INO2,DAL80,MSN4,TEC1,SWI6,PHD1,SOK2,FKH1,SKN7,SPT2,FKH1,STE12,HSF1,AFT2,FKH1,BAS1,ADR1,TEC1	singletons	Singletons_in_ComplementCluster
chrXV	1000725	1001125	YOR353C	20	ADR1,ADR1,HAP2,HAP3,HAP5,TYE7,ADR1,REB1,SPT23,DIG1,SPT23,ROX1,DIG1,SOK2,RAP1,SOK2,HAP2,HAP3,HAP5,HSF1	singletons	Singletons_in_ComplementCluster
chrXV	1003122	1003522	YOR354C	19	SOK2,YAP7,INO2,ABF1,SPT23,SUT1,REB1,ADR1,HAP1,YAP7,MOT3,STE12,SPT23,YHP1,HAP3,HAP2,HAP5,HAP1,YAP7	singletons	Singletons_in_ComplementCluster
chrXV	1004834	1005234	YOR355W	26	UME1,REB1,GCN4,SUM1,GCN4,STE12,YAP1,SWI5,PHD1,CIN5,DIG1,DIG1,STE12,FKH1,SWI5,RLR1,HAP4,SPT2,HAP2,HAP5,HAP3,ADR1,FKH2,SPT23,DAL82,GLN3	singletons	Singletons_in_ComplementCluster
chrXV	1006918	1007318	YOR356W	20	RGT1,SFP1,SPT23,REB1,ADR1,MET31,MET32,DAL80,RGT1,SOK2,SIG1,HAP2,HAP3,HAP5,MBP1,DIG1,SPT23,DIG1,SIG1,SPT23	singletons	Singletons_in_ComplementCluster
chrXV	1009610	1010010	YOR357C	16	HSF1,SOK2,SFP1,SOK2,SFP1,SPT2,ABF1,YAP7,AFT2,ADR1,NRG1,ADR1,SPT23,AFT2,RGT1,SPT23	singletons	Singletons_in_ComplementCluster
chrXV	1009858	1010258	YOR358W	23	AFT2,ADR1,NRG1,ADR1,SPT23,AFT2,RGT1,SPT23,AFT2,TEC1,SPT23,STB5,SWI4,SWI6,FKH1,HSF1,DAL80,SUM1,GCN4,INO2,SOK2,TEC1,FKH1	singletons	Singletons_in_ComplementCluster
chrXV	1010886	1011286	YOR359W	19	PHD1,DAL80,STB1,RLR1,DIG1,YOX1,HAP2,HAP3,HAP5,STB1,DAL82,GLN3,TEC1,SOK2,FKH1,YHP1,YAP1,SUM1,SWI5	singletons	Singletons_in_ComplementCluster
chrXV	1014719	1015119	YOR360C	22	YHP1,TEC1,SFP1,SUM1,DAL80,STB1,SWI4,SWI6,INO2,DAL80,HAP2,HAP3,HAP5,TEC1,SPT23,HAP2,HAP3,HAP5,RLR1,MOT3,STE12,DIG1	singletons	Singletons_in_ComplementCluster
chrXV	1017550	1017950	YOR361C	25	REB1,ADR1,REB1,SUM1,GAT1,DAL80,GZF3,DAL82,GLN3,DAL80,CIN5,SPT23,UME1,MOT3,SPT23,DIG1,STE12,SWI6,SWI4,STB1,STB5,CBF1,PHO4,TYE7,DAL80	singletons	Singletons_in_ComplementCluster
chrXV	1018644	1019044	YOR362C	18	SWI5,HSF1,DIG1,STE12,RPN4,UME6,ABF1,GCR1,YAP1,MOT3,SUM1,SWI5,GCN4,DIG1,RTG3,NDD1,ADR1,NRG1	singletons	Singletons_in_ComplementCluster
chrXV	1023068	1023468	YOR364W	11	SWI5,DAL82,RGT1,THI2,STE12,DIG1,SPT23,RLR1,DAL80,RGT1,ADR1	singletons	Singletons_in_WGDCluster
chrXV	1023110	1023510	YOR363C	11	SWI5,DAL82,RGT1,THI2,STE12,DIG1,SPT23,RLR1,DAL80,RGT1,ADR1	WGD	WGD_in_WGDCluster
chrXV	1025470	1025870	YOR365C	17	DIG1,STE12,HSF1,TEC1,YOX1,GCN4,STE12,SUM1,SPT23,SPT23,SOK2,SUM1,SOK2,DIG1,STE12,INO2,SWI5	WGD	WGD_in_WGDCluster
chrXV	1025704	1026104	YOR367W	28	SPT23,SPT23,SOK2,SUM1,SOK2,DIG1,STE12,INO2,SWI5,AFT2,RAP1,FHL1,SFP1,TYE7,PHO4,CBF1,YHP1,HAP2,HAP3,HAP5,ADR1,ADR1,STB1,DAL82,GLN3,YAP7,CAD1,YAP1	singletons	Singletons_in_WGDCluster
chrXV	1026540	1026940	YOR368W	15	SOK2,SPT23,DAL80,FKH1,FKH2,SPT23,FKH1,STB1,MBP1,SWI4,SWI6,TEC1,HSF1,STE12,FKH1	singletons	Singletons_in_WGDCluster
chrXV	1028523	1028923	YOR369C	30	ASH1,SUM1,DAL80,RGT1,HSF1,HAP3,HAP2,HAP5,FKH1,ROX1,GAT1,DAL80,GZF3,DAL82,GLN3,CIN5,SOK2,PHD1,RGT1,SOK2,REB1,GLN3,MOT3,DIG1,FKH2,FKH1,FHL1,SFP1,RAP1,FKH2	singletons	Singletons_in_WGDCluster
chrXV	1030892	1031292	YOR370C	11	FKH1,MOT3,DAL80,DAL80,DIG1,RGT1,SPT23,HAP4,SPT23,STE12,DIG1	SSD	SSD_in_WGDCluster
chrXV	1034080	1034480	YOR371C	14	HAP2,HAP3,HAP5,ADR1,SPT23,HSF1,TEC1,STB4,YOX1,YDR026c,REB1,HAP1,YHP1,SIG1	WGD	WGD_in_SSDCluster
chrXV	1036369	1036769	YOR372C	34	HAP2,HAP3,HAP5,HAP2,HAP3,HAP5,RPN4,AFT2,SOK2,RPH1,FKH2,FKH1,SWI6,SWI4,STB1,SUM1,DIG1,SWI6,SWI4,ADR1,SWI4,SWI6,STB1,SWI4,SWI6,SOK2,REB1,RTG3,FKH2,FKH1,TEC1,DAL80,SPT2,TEC1	singletons	Singletons_in_WGDCluster
chrXV	1036531	1036931	YOR373W	29	SOK2,RPH1,FKH2,FKH1,SWI6,SWI4,STB1,SUM1,DIG1,SWI6,SWI4,ADR1,SWI4,SWI6,STB1,SWI4,SWI6,SOK2,REB1,RTG3,FKH2,FKH1,TEC1,DAL80,SPT2,TEC1,HSF1,TYE7,DIG1	singletons	Singletons_in_WGDCluster
chrXV	1039537	1039937	YOR374W	35	FKH1,SWI5,ACE2,SOK2,SKN7,SUT1,PHD1,STP1,RAP1,DAL82,DAL80,PHD1,SOK2,MOT3,ADR1,SUT1,PHD1,AFT2,RCS1,MOT3,SPT23,UME6,CIN5,MSN2,ADR1,AFT2,ASH1,BAS1,TEC1,AFT2,DAL82,GLN3,HSF1,SPT23,HAP4	SSD	SSD_in_WGDCluster
chrXV	1042888	1043288	YOR376W	5	SIG1,SPT23,BAS1,REB1,INO2	singletons	Singletons_in_ComplementCluster
chrXV	1042940	1043340	YOR375C	5	SIG1,SPT23,BAS1,REB1,INO2	WGD	WGD_in_SSDCluster
chrXV	1044893	1045293	YOR376W-A	26	HSF1,SPT23,ADR1,GCR1,TEC1,GCN4,FKH1,HSF1,TEC1,HSF1,ADR1,TEC1,YAP7,DIG1,STE12,AFT2,RCS1,MOT3,SOK2,PDR1,GAT1,DAL80,DAL82,GLN3,GZF3,ADR1	singletons	Singletons_in_ComplementCluster
chrXV	1045923	1046323	YOR377W	17	ASH1,RCS1,AFT2,HAP4,HAP3,HAP2,HAP5,SOK2,SWI6,STB1,MBP1,ROX1,FKH1,SPT23,AZF1,SUM1,DAL80	SSD	SSD_in_SSDCluster
chrXV	1049208	1049608	YOR378W	27	STB4,TEC1,DIG1,STE12,DIG1,INO4,TYE7,PHO4,CBF1,SFP1,FHL1,HAP1,GLN3,SOK2,ADR1,ADR1,HAP5,HAP3,HAP2,UME1,HSF1,BAS1,MOT3,FKH2,FKH1,SWI5,STE12	singletons	Singletons_in_SSDCluster
chrXV	1050962	1051362	YOR379C	8	ABF1,DAL80,TEC1,BAS1,DIG1,DIG1,DAL80,TEC1	singletons	Singletons_in_SSDCluster
chrXV	1050987	1051387	YOR380W	8	ABF1,DAL80,TEC1,BAS1,DIG1,DIG1,DAL80,TEC1	singletons	Singletons_in_SSDCluster
chrXV	1055242	1055642	YOR381W	19	PHO4,TEC1,AFT2,GLN3,HAP5,HAP3,HAP2,HAP4,STB1,DIG1,BAS1,SPT23,ROX1,FKH1,FKH2,CIN5,RPN4,TEC1,SWI5	WGD	WGD_in_SSDCluster
chrXV	1058120	1058520	YOR381W-A	21	SPT23,DIG1,MAC1,MOT3,YHP1,FKH1,PHO4,DAL80,SUM1,PHD1,SNT2,STB5,DAL80,SOK2,MOT3,INO2,MAC1,DAL80,MOT3,SPT23,SPT23	singletons	Singletons_in_ComplementCluster
chrXV	1059228	1059628	YOR382W	41	YAP7,STE12,DIG1,ROX1,RCS1,AFT2,INO2,RCS1,AFT2,ADR1,SKN7,SUT1,SOK2,PHD1,AFT2,NRG1,STE12,DIG1,AFT2,HAP3,HAP5,HAP2,CAD1,RGT1,GAT1,DAL80,GZF3,DAL82,GLN3,SOK2,RCS1,AFT2,SOK2,MOT3,STE12,DIG1,TEC1,AFT2,STE12,DIG1,MOT3	singletons	Singletons_in_SSDCluster
chrXV	1060953	1061353	YOR383C	21	YAP7,FKH1,ADR1,ADR1,DAL80,YHP1,RCS1,ADR1,RCS1,AFT2,TEC1,TEC1,TEC1,SUT1,ADR1,AFT2,RCS1,RGT1,AFT2,RCS1,SPT23	SSD	SSD_in_SSDCluster
chrXV	1061261	1061661	YOR384W	27	TEC1,SUT1,ADR1,AFT2,RCS1,RGT1,AFT2,RCS1,SPT23,MOT3,TEC1,MET31,MET32,GCR1,YHP1,HAP3,HAP2,HAP5,SPT23,UME1,SPT23,RIM101,HAP3,HAP2,HAP5,RCS1,AFT2	singletons	Singletons_in_SSDCluster
chrXV	1064740	1065140	YOR385W	25	YAP7,DAL80,YAP1,SWI5,MSN4,TEC1,CAD1,SPT23,DIG1,MOT3,STE12,DIG1,MET32,MET31,AFT2,SOK2,SPT23,STE12,DIG1,FKH1,HAP2,HAP5,HAP3,YHP1,SOK2	SSD	SSD_in_SSDCluster
chrXV	1066536	1066936	YOR386W	24	SPT23,SFP1,HAP3,HAP2,HAP5,YHP1,SOK2,YHP1,DAL80,SUM1,AZF1,HSF1,GCR1,ASH1,RPH1,MSN4,MSN2,ADR1,AFT2,SPT23,DIG1,STE12,ACE2,SWI5	singletons	Singletons_in_SSDCluster
chrXV	1072821	1073221	YOR388C	17	SPT23,STB1,SOK2,SPT23,CIN5,TEC1,SWI5,BAS1,GCN4,SPT23,DIG1,ABF1,SOK2,BAS1,RGT1,SUM1,DIG1	singletons	Singletons_in_SSDCluster
chrXV	1073910	1074310	YOR389W	19	INO2,RGT1,SOK2,UME6,ADR1,AFT2,RCS1,RIM101,SPT23,FKH1,BAS1,TEC1,DAL80,SPT23,XBP1,YHP1,FKH1,FKH2,CIN5	SSD	SSD_in_SSDCluster
chrXV	1076481	1076881	YOR390W	16	ADR1,GCN4,BAS1,ADR1,DIG1,SUM1,CIN5,ABF1,GCN4,RGT1,DIG1,STE12,FKH1,YAP7,SOK2,AFT2	SSD	SSD_in_SSDCluster
chrXVI	14255	14655	YPL279C	20	AFT2,SOK2,STB1,SWI4,FKH1,DIG1,STE12,RGT1,RGT1,GCN4,ABF1,CIN5,SUM1,DIG1,ADR1,BAS1,GCN4,GCN4,BAS1,ADR1	SSD	SSD_in_SSDCluster
chrXVI	16768	17168	YPL277C	19	MET32,MET31,XBP1,DAL82,SPT23,SUM1,ADR1,DAL80,AZF1,STB1,SPT23,RIM101,RCS1,AFT2,ADR1,SUM1,PHD1,DIG1,STE12	SSD	SSD_in_SSDCluster
chrXVI	17647	18047	YPL276W	19	DIG1,SUM1,YHP1,RGT1,ABF1,BAS1,SOK2,DIG1,SPT23,BAS1,SWI5,SPT23,CIN5,STE12,DIG1,SPT23,SOK2,STB1,SPT23	singletons	Singletons_in_ComplementCluster
chrXVI	22637	23037	YPL274W	20	TEC1,YAP1,CAD1,YAP7,GCN4,MSN4,SOK2,SUM1,HAP1,SWI6,MOT3,HAP2,HAP5,HAP3,SPT23,SPT23,HAP2,HAP5,HAP3,YHP1	WGD	WGD_in_WGDCluster
chrXVI	24786	25186	YPL273W	31	SNT2,ROX1,AFT2,PHD1,SOK2,STE12,DIG1,PHD1,SOK2,CIN5,SOK2,ADR1,BAS1,DIG1,SPT23,UME1,XBP1,SOK2,YAP7,GCN4,HSF1,YHP1,HAP3,HAP2,HAP5,YAP3,YAP5,YAP6,ARR1,RGT1,RDS1	WGD	WGD_in_WGDCluster
chrXVI	28064	28464	YPL272C	26	TEC1,INO2,MOT3,DAL80,GLN3,RCS1,AFT2,STB5,SUT1,ADR1,RAP1,FHL1,SFP1,GCN4,BAS1,ADR1,MSN4,SOK2,AFT2,PHD1,YAP7,SWI5,DIG1,STE12,SPT23,SUM1	singletons	Singletons_in_ComplementCluster
chrXVI	29778	30178	YPL271W	26	XBP1,SPT23,GLN3,DAL82,HAP3,HAP5,HAP2,NDD1,MCM1,MOT3,YAP1,MBP1,HAP4,HAP2,HAP3,HAP5,ADR1,MSN4,SIG1,STE12,DIG1,MET32,MET31,DIG1,STE12,SWI5	singletons	Singletons_in_ComplementCluster
chrXVI	30181	30581	YPL270W	3	SOK2,SPT23,YOX1	SSD	SSD_in_SSDCluster
chrXVI	32712	33112	YPL269W	16	RGT1,TEC1,GLN3,DAL82,GZF3,GAT1,DAL80,STB1,REB1,FKH1,DIG1,STE12,SOK2,PHD1,DIG1,STE12	singletons	Singletons_in_SSDCluster
chrXVI	34935	35335	YPL268W	13	SPT23,ADR1,AFT2,PHO4,SPT23,SUM1,SIG1,REB1,AFT2,DIG1,STE12,ROX1,TEC1	singletons	Singletons_in_SSDCluster
chrXVI	37868	38268	YPL267W	18	SFP1,MOT3,MOT3,TEC1,MOT3,SWI5,SOK2,SWI4,SWI6,STB1,MBP1,MBP1,SWI6,MBP1,GLN3,DAL82,DAL80,NRG1	singletons	Singletons_in_SSDCluster
chrXVI	38820	39220	YPL266W	18	SIG1,HAP2,HAP3,HAP5,YAP7,YAP3,YAP5,YAP6,ARR1,YAP7,SIG1,TEC1,REB1,MBP1,SPT23,DAL80,GCN4,MOT3	singletons	Singletons_in_SSDCluster
chrXVI	40742	41142	YPL265W	13	TEC1,ASH1,ADR1,DAL80,GLN3,DAL82,DAL80,SWI5,DAL80,HAP4,MOT3,DIG1,STE12	SSD	SSD_in_SSDCluster
chrXVI	44244	44644	YPL264C	14	ADR1,FKH1,DAL80,FKH1,FKH2,INO4,HSF1,GCN4,BAS1,YHP1,GCN4,TEC1,STB1,SWI6	SSD	SSD_in_SSDCluster
chrXVI	46406	46806	YPL263C	12	BAS1,XBP1,AZF1,DIG1,SPT23,AZF1,DIG1,YOX1,SOK2,ASH1,SPT2,GCN4	singletons	Singletons_in_SSDCluster
chrXVI	47035	47435	YPL262W	32	NDD1,MCM1,HAP4,HAP3,HAP2,HAP5,TEC1,SWI6,SWI4,STB1,SPT23,DIG1,FKH1,ADR1,SKN7,ADR1,BAS1,GCN4,HSF1,HSF1,DIG1,SPT23,SPT23,SOK2,SKO1,SPT23,RGT1,GAT1,DAL80,GZF3,DAL82,GLN3	singletons	Singletons_in_SSDCluster
chrXVI	52571	52971	YPL259C	12	ADR1,ADR1,YHP1,SPT23,SWI5,SPT23,DIG1,YHP1,ABF1,DAL80,SPT23,CIN5	SSD	SSD_in_SSDCluster
chrXVI	55053	55453	YPL258C	27	TEC1,DAL82,FKH1,FKH1,INO2,AFT2,SOK2,MOT3,FKH1,INO2,ADR1,THI2,HAP3,HAP2,HAP5,SOK2,STB1,MBP1,SWI4,SWI6,YAP3,YAP5,YAP6,ARR1,MBP1,SOK2,AFT2	SSD	SSD_in_SSDCluster
chrXVI	62978	63378	YPL257W	11	ROX1,ADR1,MOT3,DIG1,STE12,HAP2,HAP3,HAP5,DAL80,FKH1,MSN4	singletons	Singletons_in_ComplementCluster
chrXVI	66514	66914	YPL256C	22	SPT2,SPT23,SPT23,HAP4,TEC1,HAP2,HAP3,HAP5,SOK2,BAS1,RLR1,RLR1,DAL80,HAP2,HAP3,HAP5,DIG1,FKH1,SOK2,AFT2,PHD1,AFT2	WGD	WGD_in_WGDCluster
chrXVI	67424	67824	YPL255W	24	FKH1,ROX1,ADR1,ADR1,SPT23,SPT2,DIG1,HAP2,HAP3,HAP5,SUM1,SUM1,SWI6,MBP1,SUM1,SWI4,SPT23,TEC1,SPT23,ASH1,TEC1,STB1,HAP4,TEC1	singletons	Singletons_in_WGDCluster
chrXVI	69184	69584	YPL254W	28	STE12,DIG1,SUM1,CIN5,DAL80,SPT23,AFT2,STB1,SWI4,MBP1,SWI6,MOT3,HAP4,TEC1,DAL80,HAP3,HAP2,HAP5,CBF1,INO2,PHO4,TYE7,MET31,MET32,SPT23,SPT23,FKH1,SPT23	singletons	Singletons_in_WGDCluster
chrXVI	72906	73306	YPL253C	25	TEC1,SFP1,ROX1,FKH1,AZF1,FKH1,FKH1,DIG1,FKH1,FKH2,MOT3,SOK2,YHP1,FKH1,ROX1,SPT2,ADR1,SWI6,MBP1,SWI4,STE12,FKH1,ASH1,FKH1,STE12	WGD	WGD_in_WGDCluster
chrXVI	73324	73724	YPL251W	7	HAP3,HAP2,HAP5,AFT2,ADR1,ADR1,REB1	singletons	Singletons_in_WGDCluster
chrXVI	73781	74181	YPL252C	23	MOT3,SPT23,SPT23,AFT2,DIG1,RGT1,SUM1,HAP2,HAP3,HAP5,RLR1,SPT23,SPT2,GCN4,ADR1,BAS1,SOK2,YAP7,GCN4,SIG1,YAP7,GCN4,ROX1	singletons	Singletons_in_WGDCluster
