Gene	gene_up	gene_down	length	meanSpacer	logLength	logSpacer	geneType	geneClusterType
YNL325C	566	392	2639	479	3.42143939022005	2.68033551341456	singletons	Singletons_in_ComplementCluster
YNL324W	2703	499	395	1601	2.59659709562646	3.2043913319193	singletons	Singletons_in_ComplementCluster
YNL323W	499	106	1244	302.5	3.0948203803548	2.48072537898849	singletons	Singletons_in_ComplementCluster
YNL322C	461	106	941	283.5	2.97358962342726	2.45255306322893	singletons	Singletons_in_ComplementCluster
YNL321W	461	278	2726	369.5	3.43552585149865	2.56761444273084	SSD	SSD_in_SSDCluster
YNL320W	278	88	854	183	2.931457870689	2.26245108973043	singletons	Singletons_in_ComplementCluster
YNL319W	88	1537	440	812.5	2.64345267648619	2.90982336965091	singletons	Singletons_in_ComplementCluster
YNL318C	290	153	1622	221.5	3.21005084987514	2.34537373055909	singletons	Singletons_in_ComplementCluster
YNL317W	290	55	1397	172.5	3.14519640611418	2.23678909940929	singletons	Singletons_in_ComplementCluster
YNL316C	249	55	1004	152	3.001733712809	2.18184358794477	singletons	Singletons_in_ComplementCluster
YNL315C	167	249	956	208	2.9804578922761	2.31806333496276	singletons	Singletons_in_ComplementCluster
YNL314W	167	94	767	130.5	2.88479536394898	2.1156105116743	singletons	Singletons_in_ComplementCluster
YNL313C	265	94	2714	179.5	3.43360984332372	2.25406445291434	singletons	Singletons_in_ComplementCluster
YNL312W	265	181	929	223	2.96801571399364	2.34830486304816	singletons	Singletons_in_ComplementCluster
YNL311C	219	181	2291	200	3.3600250891894	2.30102999566398	singletons	Singletons_in_ComplementCluster
YNL310C	231	219	524	225	2.71933128698373	2.35218251811136	singletons	Singletons_in_ComplementCluster
YNL309W	231	198	1262	214.5	3.10105935490812	2.33142729652074	WGD	WGD_in_WGDCluster
YNL308C	549	198	1775	373.5	3.24919835739111	2.57229060615142	singletons	Singletons_in_WGDCluster
YNL307C	582	549	1127	565.5	3.05192391604611	2.75243260926147	WGD	WGD_in_WGDCluster
YNL306W	582	90	653	336	2.81491318127507	2.52633927738984	singletons	Singletons_in_WGDCluster
YNL305C	506	90	893	298	2.95085145888855	2.47421626407626	singletons	Singletons_in_WGDCluster
YNL304W	506	408	1253	457	3.09795107099415	2.65991620006985	singletons	Singletons_in_WGDCluster
YNL303W	1719	101	347	910	2.54032947479087	2.95904139232109	singletons	Singletons_in_WGDCluster
YNL302C	627	101	985	364	2.99343623049761	2.56110138364906	singletons	Singletons_in_WGDCluster
YNL301C	1182	627	992	904.5	2.99651167215418	2.95640857119583	WGD	WGD_in_WGDCluster
YNL300W	1182	465	308	823.5	2.48855071650044	2.91566360350577	singletons	Singletons_in_WGDCluster
YNL299W	465	470	1928	467.5	3.28510702956681	2.66978161520854	WGD	WGD_in_WGDCluster
YNL298W	470	230	2528	350	3.40277706961035	2.54406804435028	WGD	WGD_in_WGDCluster
YNL297C	363	230	4910	296.5	3.69108149212297	2.47202469770028	singletons	Singletons_in_WGDCluster
YNL296W	4830	359	314	2594.5	2.49692964807321	3.41405367503095	singletons	Singletons_in_WGDCluster
YNL295W	359	139	1574	249	3.19700472802305	2.39619934709574	singletons	Singletons_in_WGDCluster
YNL294C	380	139	1601	259.5	3.2043913319193	2.41413736218448	singletons	Singletons_in_WGDCluster
YNL293W	380	265	1901	322.5	3.27898211686544	2.50852971897129	WGD	WGD_in_WGDCluster
YNL292W	265	152	1211	208.5	3.08314414314305	2.31910605930978	singletons	Singletons_in_ComplementCluster
YNL291C	403	152	1646	277.5	3.21642983087625	2.4432629874587	singletons	Singletons_in_ComplementCluster
YNL290W	403	657	1022	530	3.00945089579869	2.72427586960079	SSD	SSD_in_SSDCluster
YNL289W	657	1567	839	1112	2.9237619608287	3.04610478724604	singletons	Singletons_in_SSDCluster
YNL288W	1567	570	1121	1068.5	3.04960561259497	3.02877452650009	singletons	Singletons_in_SSDCluster
YNL287W	570	422	2807	496	3.44824241263444	2.6954816764902	SSD	SSD_in_SSDCluster
YNL286W	422	93	857	257.5	2.9329808219232	2.41077723337721	singletons	Singletons_in_ComplementCluster
YNL285W	93	6590	371	3341.5	2.56937390961505	3.52394146545971	singletons	Singletons_in_ComplementCluster
YNL284C	1082	6590	968	3836	2.98587535730839	3.58387859849863	singletons	Singletons_in_ComplementCluster
YNL283C	992	1082	1511	1037	3.17926446433903	3.01577875638904	WGD	WGD_in_WGDCluster
YNL282W	992	193	587	592.5	2.76863810124761	2.77268835468214	singletons	Singletons_in_ComplementCluster
YNL281W	193	167	461	180	2.66370092538965	2.25527250510331	SSD	SSD_in_SSDCluster
YNL280C	506	167	1316	336.5	3.11925588927794	2.52698506856	SSD	SSD_in_SSDCluster
YNL279W	506	369	1985	437.5	3.29776051109913	2.64097805735833	singletons	Singletons_in_ComplementCluster
YNL278W	369	226	3182	297.5	3.50270017531056	2.47348697006457	WGD	WGD_in_WGDCluster
YNL277W-A	226	482	188	354	2.27415784926368	2.54900326202579	singletons	Singletons_in_ComplementCluster
YNL277W	482	459	1460	470.5	3.16435285578444	2.67255962776328	singletons	Singletons_in_ComplementCluster
YNL276C	442	1564	395	1003	2.59659709562646	3.00130093302042	singletons	Singletons_in_ComplementCluster
YNL275W	442	120	1730	281	3.2380461031288	2.44870631990508	singletons	Singletons_in_ComplementCluster
YNL274C	713	120	1052	416.5	3.02201573981772	2.61961500574281	singletons	Singletons_in_ComplementCluster
YNL273W	713	206	3716	459.5	3.5700757053216	2.66228551572213	singletons	Singletons_in_ComplementCluster
YNL272C	438	206	2279	322	3.35774432518038	2.50785587169583	singletons	Singletons_in_ComplementCluster
YNL271C	557	438	5861	497.5	3.76797172138162	2.69679308508174	SSD	SSD_in_SSDCluster
YNL270C	38	557	1721	297.5	3.23578087032756	2.47348697006457	WGD	WGD_in_SSDCluster
YNL269W	38	456	395	247	2.59659709562646	2.39269695325967	singletons	Singletons_in_SSDCluster
YNL268W	456	493	1835	474.5	3.26363606858811	2.67623621676331	singletons	Singletons_in_SSDCluster
YNL267W	493	167	3200	330	3.50514997831991	2.51851393987789	SSD	SSD_in_SSDCluster
YNL266W	167	899	419	533	2.6222140229663	2.72672720902657	singletons	Singletons_in_SSDCluster
YNL265C	282	202	1001	242	3.00043407747932	2.38381536598043	singletons	Singletons_in_SSDCluster
YNL264C	281	282	1052	281.5	3.02201573981772	2.44947839918736	SSD	SSD_in_SSDCluster
YNL263C	372	281	944	326.5	2.97497199429807	2.51388318561109	singletons	Singletons_in_ComplementCluster
YNL262W	372	220	6668	296	3.82399559115597	2.47129171105894	singletons	Singletons_in_ComplementCluster
YNL261W	220	320	1439	270	3.15806079393661	2.43136376415899	singletons	Singletons_in_ComplementCluster
YNL260C	189	320	596	254.5	2.77524625974024	2.40568778667278	singletons	Singletons_in_ComplementCluster
YNL259C	244	189	221	216.5	2.34439227368511	2.33545790068938	singletons	Singletons_in_ComplementCluster
YNL258C	258	244	2264	251	3.35487642251623	2.39967372148104	singletons	Singletons_in_ComplementCluster
YNL257C	303	258	3689	280.5	3.5669086552268	2.44793286559218	WGD	WGD_in_WGDCluster
YNL256W	303	232	2474	267.5	3.3933996952931	2.42732378635725	singletons	Singletons_in_ComplementCluster
YNL255C	253	232	461	242.5	2.66370092538965	2.38471174293828	singletons	Singletons_in_ComplementCluster
YNL254C	770	253	1205	511.5	3.08098704691089	2.70884563804818	singletons	Singletons_in_ComplementCluster
YNL253W	770	155	1268	462.5	3.10311925354571	2.66511173707505	singletons	Singletons_in_ComplementCluster
YNL252C	302	155	845	228.5	2.92685670894969	2.35888620440587	singletons	Singletons_in_ComplementCluster
YNL251C	1095	302	1727	698.5	3.23729233756746	2.8441664104502	singletons	Singletons_in_ComplementCluster
YNL250W	1095	46	3938	570.5	3.5952757118021	2.75625564875423	singletons	Singletons_in_ComplementCluster
YNL249C	339	46	1628	192.5	3.21165440055318	2.28443073384452	SSD	SSD_in_SSDCluster
YNL248C	267	339	1247	303	3.09586645347854	2.4814426285023	singletons	Singletons_in_ComplementCluster
YNL247W	267	282	2303	274.5	3.36229393796423	2.43854234878611	singletons	Singletons_in_ComplementCluster
YNL246W	282	821	889	551.5	2.94890176097021	2.74154551677621	singletons	Singletons_in_ComplementCluster
YNL245C	285	1168	539	726.5	2.73158876518674	2.86123561863404	singletons	Singletons_in_ComplementCluster
YNL244C	555	285	326	420	2.51321760006794	2.6232492903979	singletons	Singletons_in_ComplementCluster
YNL243W	555	367	2906	461	3.463295609962	2.66370092538965	singletons	Singletons_in_ComplementCluster
YNL242W	367	324	4778	345.5	3.67924614541386	2.53844805171022	singletons	Singletons_in_ComplementCluster
YNL241C	559	324	1517	441.5	3.18098558078673	2.64493070791359	singletons	Singletons_in_ComplementCluster
YNL240C	592	559	1475	575.5	3.16879202031418	2.76004532796581	singletons	Singletons_in_ComplementCluster
YNL239W	592	495	1364	543.5	3.13481437032046	2.73519954842231	singletons	Singletons_in_ComplementCluster
YNL238W	495	316	2444	405.5	3.38810120157052	2.60799085854717	singletons	Singletons_in_ComplementCluster
YNL237W	316	363	1379	339.5	3.13956426617585	2.53083977861652	SSD	SSD_in_SSDCluster
YNL236W	363	379	2924	371	3.46597736828582	2.56937390961505	singletons	Singletons_in_SSDCluster
YNL235C	254	2981	431	1617.5	2.63447727016073	3.20884428934074	singletons	Singletons_in_SSDCluster
YNL234W	254	409	1280	331.5	3.10720996964787	2.52048353274079	singletons	Singletons_in_SSDCluster
YNL233W	409	323	2678	366	3.42781057267599	2.56348108539441	singletons	Singletons_in_SSDCluster
YNL232W	323	186	878	254.5	2.9434945159061	2.40568778667278	singletons	Singletons_in_SSDCluster
YNL231C	481	186	1055	333.5	3.02325245963371	2.52309583825257	SSD	SSD_in_SSDCluster
YNL230C	475	481	1139	478	3.0565237240791	2.67942789661212	singletons	Singletons_in_ComplementCluster
YNL229C	444	475	1064	459.5	3.02694162795903	2.66228551572213	singletons	Singletons_in_ComplementCluster
YNL228W	444	818	776	631	2.88986172125819	2.80002935924413	singletons	Singletons_in_ComplementCluster
YNL227C	293	458	1772	375.5	3.24846371755103	2.57460994134019	singletons	Singletons_in_ComplementCluster
YNL226W	818	75	410	446.5	2.61278385671974	2.64982146322457	singletons	Singletons_in_ComplementCluster
YNL225C	327	75	1745	201	3.2417954312952	2.30319605742049	WGD	WGD_in_WGDCluster
YNL224C	271	327	2303	299	3.36229393796423	2.47567118832443	singletons	Singletons_in_ComplementCluster
YNL223W	271	240	1484	255.5	3.17143390094301	2.40739090447073	singletons	Singletons_in_ComplementCluster
YNL222W	240	1354	620	797	2.79239168949825	2.90145832139611	singletons	Singletons_in_ComplementCluster
YNL221C	718	1354	2627	1036	3.41946007278607	3.01535975540921	singletons	Singletons_in_ComplementCluster
YNL220W	718	282	1301	500	3.11427729656159	2.69897000433602	singletons	Singletons_in_ComplementCluster
YNL219C	575	282	1667	428.5	3.22193559982801	2.63195082625922	singletons	Singletons_in_ComplementCluster
YNL218W	575	330	1763	452.5	3.24625231229932	2.65561858354122	singletons	Singletons_in_ComplementCluster
YNL217W	330	378	980	354	2.9912260756925	2.54900326202579	singletons	Singletons_in_ComplementCluster
YNL216W	378	296	2483	337	3.39497671955456	2.52762990087134	singletons	Singletons_in_ComplementCluster
YNL215W	296	187	962	241.5	2.98317507203781	2.38291713508753	singletons	Singletons_in_ComplementCluster
YNL214W	187	244	599	215.5	2.77742682238931	2.33344727449675	singletons	Singletons_in_ComplementCluster
YNL213C	357	244	644	300.5	2.80888586735981	2.47784447633876	singletons	Singletons_in_ComplementCluster
YNL212W	357	246	2348	301.5	3.37069809257558	2.47928731647617	singletons	Singletons_in_ComplementCluster
YNL211C	616	246	260	431	2.41497334797082	2.63447727016073	singletons	Singletons_in_ComplementCluster
YNL210W	616	316	812	466	2.90955602924118	2.66838591669	singletons	Singletons_in_ComplementCluster
YNL209W	316	518	1841	417	3.26505378850401	2.62013605497376	WGD	WGD_in_WGDCluster
YNL208W	518	336	599	427	2.77742682238931	2.63042787502502	singletons	Singletons_in_WGDCluster
YNL207W	336	158	1277	247	3.10619089726342	2.39269695325967	singletons	Singletons_in_WGDCluster
YNL206C	220	158	1367	189	3.13576851456782	2.27646180417324	singletons	Singletons_in_WGDCluster
YNL205C	862	1525	422	1193.5	2.62531245096167	3.07682242334277	WGD	WGD_in_WGDCluster
YNL204C	162	220	902	191	2.95520653754194	2.28103336724773	WGD	WGD_in_WGDCluster
YNL203C	577	162	611	369.5	2.78604121024255	2.56761444273084	SSD	SSD_in_WGDCluster
YNL202W	301	171	878	236	2.9434945159061	2.37291200297011	SSD	SSD_in_WGDCluster
YNL201C	510	171	2576	340.5	3.41094585868777	2.5321171162488	singletons	Singletons_in_WGDCluster
YNL200C	473	510	740	491.5	2.86923171973098	2.69152352216815	singletons	Singletons_in_WGDCluster
YNL199C	1078	473	1604	775.5	3.20520436394814	2.88958180214962	singletons	Singletons_in_WGDCluster
YNL198C	792	2061	302	1426.5	2.48000694295715	3.1542717759931	singletons	Singletons_in_WGDCluster
YNL197C	682	792	1985	737	3.29776051109913	2.86746748785905	WGD	WGD_in_WGDCluster
YNL196C	352	682	896	517	2.95230800966213	2.71349054309394	singletons	Singletons_in_WGDCluster
YNL195C	402	352	785	377	2.89486965674525	2.57634135020579	WGD	WGD_in_WGDCluster
YNL194C	753	402	905	577.5	2.9566485792052	2.76155198856418	WGD	WGD_in_WGDCluster
YNL193W	753	458	1676	605.5	3.22427401429426	2.78211414747907	singletons	Singletons_in_ComplementCluster
YNL192W	458	535	3395	496.5	3.53083977861652	2.6959192528314	SSD	SSD_in_SSDCluster
YNL191W	535	890	1073	712.5	3.03059972196595	2.85278486868055	singletons	Singletons_in_SSDCluster
YNL190W	890	1251	614	1070.5	2.78816837114117	3.02958667163046	singletons	Singletons_in_SSDCluster
YNL189W	1251	420	1628	835.5	3.21165440055318	2.92194645422941	SSD	SSD_in_SSDCluster
YNL188W	420	385	1301	402.5	3.11427729656159	2.60476588470389	singletons	Singletons_in_ComplementCluster
YNL187W	385	431	1073	408	3.03059972196595	2.61066016308988	singletons	Singletons_in_ComplementCluster
YNL186W	431	317	2378	374	3.37621185028267	2.57287160220048	singletons	Singletons_in_ComplementCluster
YNL185C	468	317	476	392.5	2.67760695272049	2.59383966108127	singletons	Singletons_in_ComplementCluster
YNL184C	254	681	326	467.5	2.51321760006794	2.66978161520854	singletons	Singletons_in_ComplementCluster
YNL183C	451	254	2372	352.5	3.37511468469223	2.54715912132742	WGD	WGD_in_WGDCluster
YNL182C	708	451	1667	579.5	3.22193559982801	2.76305344029961	singletons	Singletons_in_WGDCluster
YNL181W	708	96	1223	402	3.08742645703629	2.60422605308447	singletons	Singletons_in_WGDCluster
YNL180C	17	96	995	56.5	2.99782308074573	1.75204844781944	singletons	Singletons_in_WGDCluster
YNL179C	1577	17	437	797	2.64048143697042	2.90145832139611	singletons	Singletons_in_WGDCluster
YNL178W	1577	284	722	930.5	2.85853719756964	2.96871637746679	singletons	Singletons_in_WGDCluster
YNL177C	455	284	929	369.5	2.96801571399364	2.56761444273084	singletons	Singletons_in_WGDCluster
YNL176C	421	455	1910	438	3.28103336724773	2.6414741105041	WGD	WGD_in_WGDCluster
YNL175C	345	421	1211	383	3.08314414314305	2.58319877396862	singletons	Singletons_in_WGDCluster
YNL174W	1094	311	572	702.5	2.75739602879302	2.84664632857712	singletons	Singletons_in_WGDCluster
YNL173C	579	311	1100	445	3.04139268515822	2.64836001098093	WGD	WGD_in_WGDCluster
YNL172W	579	96	5246	337.5	3.71982828625433	2.52827377716704	singletons	Singletons_in_ComplementCluster
YNL171C	172	5572	368	2872	2.56584781867352	3.45818443557026	singletons	Singletons_in_ComplementCluster
YNL170W	96	1657	395	876.5	2.59659709562646	2.94275192042981	SSD	SSD_in_SSDCluster
YNL169C	359	172	1502	265.5	3.17666993266815	2.42406452541749	SSD	SSD_in_SSDCluster
YNL168C	607	359	779	483	2.89153745767256	2.68394713075151	singletons	Singletons_in_ComplementCluster
YNL167C	860	607	1943	733.5	3.28847280059978	2.8654001181793	singletons	Singletons_in_ComplementCluster
YNL166C	267	860	1346	563.5	3.12904505988796	2.75089392038213	singletons	Singletons_in_ComplementCluster
YNL165W	267	213	1220	240	3.08635983067475	2.38021124171161	singletons	Singletons_in_ComplementCluster
YNL164C	421	213	1055	317	3.02325245963371	2.50105926221775	singletons	Singletons_in_ComplementCluster
YNL163C	256	421	3332	338.5	3.52270499273475	2.52955867302116	singletons	Singletons_in_ComplementCluster
YNL162W-A	256	775	218	515.5	2.3384564936046	2.71222866961954	singletons	Singletons_in_ComplementCluster
YNL162W	775	443	832	609	2.92012332629072	2.78461729263288	singletons	Singletons_in_ComplementCluster
YNL161W	443	1678	2270	1060.5	3.35602585719312	3.02551067285258	singletons	Singletons_in_ComplementCluster
YNL160W	1678	869	1064	1273.5	3.02694162795903	3.10499894929963	WGD	WGD_in_WGDCluster
YNL159C	265	869	869	567	2.93901977644867	2.75358305889291	singletons	Singletons_in_WGDCluster
YNL158W	265	144	596	204.5	2.77524625974024	2.31069331234336	singletons	Singletons_in_WGDCluster
YNL157W	144	211	506	177.5	2.7041505168398	2.24919835739111	WGD	WGD_in_WGDCluster
YNL156C	548	211	899	379.5	2.95375969173323	2.5792117802315	WGD	WGD_in_WGDCluster
YNL155W	548	296	824	422	2.91592721169712	2.62531245096167	singletons	Singletons_in_WGDCluster
YNL154C	393	296	1640	344.5	3.2148438480477	2.53718922624364	WGD	WGD_in_WGDCluster
YNL153C	255	393	389	324	2.58994960132571	2.51054501020661	singletons	Singletons_in_WGDCluster
YNL152W	255	224	1229	239.5	3.08955188288645	2.37930551775058	singletons	Singletons_in_WGDCluster
YNL151C	730	224	755	477	2.87794695162919	2.67851837904011	singletons	Singletons_in_WGDCluster
YNL150W	730	249	407	489.5	2.60959440922522	2.68975269613916	singletons	Singletons_in_WGDCluster
YNL149C	151	846	389	498.5	2.58994960132571	2.69766516264767	singletons	Singletons_in_WGDCluster
YNL148C	269	151	764	210	2.88309335857569	2.32221929473392	singletons	Singletons_in_WGDCluster
YNL147W	269	3	443	136	2.64640372622307	2.13353890837022	SSD	SSD_in_WGDCluster
YNL146C-A	135	3	194	69	2.28780172993023	1.83884909073726	singletons	Singletons_in_WGDCluster
YNL146W	135	397	302	266	2.48000694295715	2.42488163663107	singletons	Singletons_in_WGDCluster
YNL145W	397	290	116	343.5	2.06445798922692	2.53592674139557	SSD	SSD_in_WGDCluster
YNL144C	1752	290	2222	1021	3.34674405460485	3.00902574208691	WGD	WGD_in_WGDCluster
YNL144W-A	531	3650	83	2090.5	1.91907809237607	3.32025017188643	WGD	WGD_in_WGDCluster
YNL143C	267	1752	392	1009.5	2.59328606702046	3.00410632327966	singletons	Singletons_in_ComplementCluster
YNL142W	267	644	1499	455.5	3.17580163284828	2.65848838130902	singletons	Singletons_in_ComplementCluster
YNL141W	644	278	1043	461	3.01828430842653	2.66370092538965	singletons	Singletons_in_ComplementCluster
YNL140C	4547	278	569	2412.5	2.75511226639507	3.38246732201583	singletons	Singletons_in_ComplementCluster
YNL139C	316	285	4793	300.5	3.68060742899179	2.47784447633876	singletons	Singletons_in_ComplementCluster
YNL138W-A	316	329	379	322.5	2.57863920996807	2.50852971897129	singletons	Singletons_in_ComplementCluster
YNL138W	329	274	1580	301.5	3.19865708695442	2.47928731647617	singletons	Singletons_in_ComplementCluster
YNL137C	313	274	1460	293.5	3.16435285578444	2.46760810558363	singletons	Singletons_in_ComplementCluster
YNL136W	313	237	1277	275	3.10619089726342	2.43933269383026	singletons	Singletons_in_ComplementCluster
YNL135C	225	237	344	231	2.53655844257153	2.36361197989214	SSD	SSD_in_SSDCluster
YNL134C	590	225	1130	407.5	3.05307844348342	2.610127613076	singletons	Singletons_in_ComplementCluster
