chrom	start	end	Gene	codingDensity	geneType	geneClusterType
chrXV	65324	75690	YOL133W	0.670654	singletons	Singletons_in_ComplementCluster
chrXV	66299	77715	YOL132W	0.673791	SSD	SSD_in_SSDCluster
chrXV	68030	78357	YOL131W	0.65963	WGD	WGD_in_WGDCluster
chrXV	69399	81979	YOL130W	0.653577	SSD	SSD_in_WGDCluster
chrXV	72559	83114	YOL129W	0.636949	singletons	Singletons_in_WGDCluster
chrXV	73351	84479	YOL128C	0.619339	WGD	WGD_in_WGDCluster
chrXV	75347	86190	YOL127W	0.687817	singletons	Singletons_in_ComplementCluster
chrXV	76786	87920	YOL126C	0.598437	singletons	Singletons_in_ComplementCluster
chrXV	78833	90264	YOL125W	0.659085	singletons	Singletons_in_ComplementCluster
chrXV	80455	91757	YOL124C	0.702088	singletons	Singletons_in_ComplementCluster
chrXV	82843	94448	YOL123W	0.68729	singletons	Singletons_in_ComplementCluster
chrXV	84691	96419	YOL122C	0.728769	SSD	SSD_in_SSDCluster
chrXV	87025	97850	YOL121C	0.67261	WGD	WGD_in_WGDCluster
chrXV	88394	99402	YOL120C	0.752362	WGD	WGD_in_WGDCluster
chrXV	89855	101361	YOL119C	0.687989	SSD	SSD_in_WGDCluster
chrXV	91607	101916	YOL118C	0.659036	singletons	Singletons_in_WGDCluster
chrXV	92550	104488	YOL117W	0.699782	singletons	Singletons_in_WGDCluster
chrXV	94808	105574	YOL116W	0.755341	SSD	SSD_in_WGDCluster
chrXV	96474	108229	YOL115W	0.750659	WGD	WGD_in_WGDCluster
chrXV	98316	108925	YOL114C	0.790649	singletons	Singletons_in_WGDCluster
chrXV	99325	111293	YOL113W	0.704796	WGD	WGD_in_WGDCluster
chrXV	101709	113188	YOL112W	0.762784	WGD	WGD_in_WGDCluster
chrXV	103257	113896	YOL111C	0.713413	singletons	Singletons_in_WGDCluster
chrXV	104175	114889	YOL110W	0.721766	singletons	Singletons_in_WGDCluster
chrXV	105296	115638	YOL109W	0.726262	singletons	Singletons_in_WGDCluster
chrXV	106430	116886	YOL108C	0.686209	singletons	Singletons_in_WGDCluster
chrXV	107101	118130	YOL107W	0.678393	singletons	Singletons_in_WGDCluster
chrXV	108225	118579	YOL106W	0.661001	singletons	Singletons_in_WGDCluster
chrXV	109137	120808	YOL105C	0.722646	WGD	WGD_in_WGDCluster
chrXV	111395	122454	YOL104C	0.815987	singletons	Singletons_in_WGDCluster
chrXV	112999	124322	YOL103W-A	0.777709	singletons	Singletons_in_WGDCluster
chrXV	112999	128268	YOL103W-B	0.78237	singletons	Singletons_in_WGDCluster
chrXV	119000	130830	YOL103W	0.788166	WGD	WGD_in_WGDCluster
chrXV	120996	131689	YOL102C	0.765641	singletons	Singletons_in_WGDCluster
chrXV	121981	132920	YOL101C	0.751166	WGD	WGD_in_WGDCluster
chrXV	124236	137482	YOL100W	0.819115	WGD	WGD_in_WGDCluster
chrXV	127016	137508	YOL099C	0.815288	WGD	WGD_in_WGDCluster
chrXV	127724	140838	YOL098C	0.816989	SSD	SSD_in_SSDCluster
chrXV	131087	141183	snR58	0.892631	singletons	Singletons_in_ComplementCluster
chrXV	131219	141405	YOL097W-A	0.887885	singletons	Singletons_in_SSDCluster
chrXV	131526	142825	YOL097C	0.860253	singletons	Singletons_in_SSDCluster
chrXV	133106	144045	YOL096C	0.843496	singletons	Singletons_in_SSDCluster
chrXV	134226	146347	YOL095C	0.828975	SSD	SSD_in_SSDCluster
chrXV	136583	147555	YOL094C	0.828199	SSD	SSD_in_SSDCluster
chrXV	137814	148696	YOL093W	0.826778	singletons	Singletons_in_ComplementCluster
chrXV	139203	150130	YOL092W	0.867667	WGD	WGD_in_WGDCluster
chrXV	140333	152163	YOL091W	0.869484	WGD	WGD_in_WGDCluster
chrXV	142381	155276	YOL090W	0.824738	singletons	Singletons_in_WGDCluster
chrXV	145397	158490	YOL089C	0.900634	WGD	WGD_in_WGDCluster
chrXV	148911	159745	YOL088C	0.841241	singletons	Singletons_in_WGDCluster
chrXV	150286	163637	YOL087C	0.772676	singletons	Singletons_in_WGDCluster
chrXV	154172	164445	YOL086W-A	0.756352	singletons	Singletons_in_WGDCluster
chrXV	154547	165594	YOL086C	0.749615	WGD	WGD_in_WGDCluster
chrXV	156578	166791	YOL085W-A	0.770489	singletons	Singletons_in_ComplementCluster
chrXV	156672	167014	YOL085C	0.767356	singletons	Singletons_in_ComplementCluster
chrXV	157355	170331	YOL084W	0.655133	SSD	SSD_in_SSDCluster
chrXV	160713	171952	YOL083W	0.603434	SSD	SSD_in_SSDCluster
chrXV	161460	171601	YOL083C-A	0.634158	SSD	SSD_in_SSDCluster
chrXV	163726	174974	YOL082W	0.710971	SSD	SSD_in_SSDCluster
chrXV	166069	185309	YOL081W	0.821206	WGD	WGD_in_WGDCluster
chrXV	175557	186427	YOL080C	0.917019	singletons	Singletons_in_WGDCluster
chrXV	176056	186455	YOL079W	0.913261	singletons	Singletons_in_WGDCluster
chrXV	176681	190212	YOL078W	0.893208	singletons	Singletons_in_WGDCluster
chrXV	180437	190644	YOL077W-A	0.870971	singletons	Singletons_in_WGDCluster
chrXV	180847	191723	YOL077C	0.889941	singletons	Singletons_in_WGDCluster
chrXV	182023	194414	YOL076W	0.898313	singletons	Singletons_in_WGDCluster
chrXV	184657	198542	YOL075C	0.868779	WGD	WGD_in_WGDCluster
chrXV	188831	199800	YOL073C	0.880573	singletons	Singletons_in_WGDCluster
chrXV	189969	201337	YOL072W	0.899982	singletons	Singletons_in_WGDCluster
chrXV	191506	201995	YOL071W	0.88159	singletons	Singletons_in_WGDCluster
chrXV	192219	203725	YOL070C	0.876673	singletons	Singletons_in_WGDCluster
chrXV	193941	205297	YOL069W	0.877686	singletons	Singletons_in_WGDCluster
chrXV	195367	206879	YOL068C	0.875174	WGD	WGD_in_WGDCluster
chrXV	196984	207518	YOL067C	0.859218	singletons	Singletons_in_WGDCluster
chrXV	197695	209471	YOL066C	0.893088	WGD	WGD_in_WGDCluster
chrXV	199730	210885	YOL065C	0.883729	singletons	Singletons_in_ComplementCluster
chrXV	201102	212176	YOL064C	0.872855	singletons	Singletons_in_ComplementCluster
chrXV	202391	215265	YOL063C	0.871679	singletons	Singletons_in_ComplementCluster
chrXV	205519	216995	YOL062C	0.819275	SSD	SSD_in_SSDCluster
chrXV	207243	218734	YOL061W	0.808024	singletons	Singletons_in_ComplementCluster
chrXV	209016	221137	YOL060C	0.766851	singletons	Singletons_in_ComplementCluster
chrXV	212125	223448	YOL059W	0.752098	WGD	WGD_in_WGDCluster
chrXV	214209	225472	YOL058W	0.764983	singletons	Singletons_in_WGDCluster
chrXV	215765	227901	YOL057W	0.631345	singletons	Singletons_in_WGDCluster
chrXV	218266	229178	YOL056W	0.615378	WGD	WGD_in_WGDCluster
chrXV	219418	231074	YOL055C	0.683768	SSD	SSD_in_SSDCluster
chrXV	223612	234833	YOL054W	0.553337	SSD	SSD_in_SSDCluster
chrXV	225083	236271	YOL053W	0.564087	singletons	Singletons_in_ComplementCluster
chrXV	226568	236754	YOL052C-A	0.569704	singletons	Singletons_in_ComplementCluster
chrXV	227444	238635	YOL052C	0.64945	singletons	Singletons_in_ComplementCluster
chrXV	229344	239545	snR81	0.729928	singletons	Singletons_in_ComplementCluster
chrXV	229938	243184	YOL051W	0.735769	singletons	Singletons_in_ComplementCluster
chrXV	232880	243201	YOL050C	0.768918	singletons	Singletons_in_ComplementCluster
chrXV	233617	245093	YOL049W	0.769258	singletons	Singletons_in_ComplementCluster
chrXV	235202	246309	YOL048C	0.860808	WGD	WGD_in_WGDCluster
chrXV	236612	247746	YOL047C	0.82998	singletons	Singletons_in_WGDCluster
chrXV	238464	249139	YOL046C	0.838876	WGD	WGD_in_WGDCluster
chrXV	238495	251801	YOL045W	0.824966	WGD	WGD_in_WGDCluster
chrXV	242148	253300	YOL044W	0.794028	singletons	Singletons_in_WGDCluster
chrXV	243390	254533	YOL043C	0.787131	WGD	WGD_in_WGDCluster
chrXV	244823	255915	YOL042W	0.736657	SSD	SSD_in_WGDCluster
chrXV	246265	257645	YOL041C	0.693761	singletons	Singletons_in_WGDCluster
chrXV	248147	258576	YOL040C	0.699108	singletons	Singletons_in_WGDCluster
chrXV	249295	259616	YOL039W	0.663792	SSD	SSD_in_WGDCluster
chrXV	249924	260020	YOL038C-A	0.654616	singletons	Singletons_in_WGDCluster
chrXV	250335	261100	YOL038W	0.67608	singletons	Singletons_in_WGDCluster
chrXV	251664	262018	YOL037C	0.697025	WGD	WGD_in_WGDCluster
chrXV	251743	264029	YOL036W	0.722692	WGD	WGD_in_WGDCluster
chrXV	253801	264104	YOL035C	0.739882	WGD	WGD_in_WGDCluster
chrXV	254489	264579	snR50	0.78335	singletons	Singletons_in_ComplementCluster
chrXV	254923	268205	YOL034W	0.776163	SSD	SSD_in_SSDCluster
chrXV	258475	270086	YOL033W	0.80484	singletons	Singletons_in_SSDCluster
chrXV	260429	271170	YOL032W	0.837166	singletons	Singletons_in_SSDCluster
chrXV	261264	272530	YOL031C	0.788656	singletons	Singletons_in_SSDCluster
chrXV	263187	274642	YOL030W	0.741947	singletons	Singletons_in_SSDCluster
chrXV	264815	275421	YOL029C	0.717047	singletons	Singletons_in_SSDCluster
chrXV	265633	276371	YOL028C	0.752468	WGD	WGD_in_SSDCluster
chrXV	267003	278725	YOL027C	0.730336	SSD	SSD_in_SSDCluster
chrXV	269012	279354	YOL026C	0.75788	singletons	Singletons_in_SSDCluster
chrXV	269957	281940	YOL025W	0.753234	singletons	Singletons_in_SSDCluster
chrXV	272086	282605	YOL024W	0.753399	WGD	WGD_in_SSDCluster
chrXV	273056	285087	YOL023W	0.78439	SSD	SSD_in_SSDCluster
chrXV	275272	286499	YOL022C	0.781865	singletons	Singletons_in_SSDCluster
chrXV	277421	290427	YOL021C	0.761879	SSD	SSD_in_SSDCluster
chrXV	281172	292951	YOL020W	0.724764	singletons	Singletons_in_ComplementCluster
chrXV	283420	293573	YOL019W-A	0.771496	singletons	Singletons_in_ComplementCluster
chrXV	283898	295554	YOL019W	0.792124	WGD	WGD_in_WGDCluster
chrXV	285881	297075	YOL018C	0.738878	SSD	SSD_in_WGDCluster
chrXV	287529	299674	YOL017W	0.714286	WGD	WGD_in_WGDCluster
chrXV	289777	301121	YOL016C	0.701781	WGD	WGD_in_WGDCluster
chrXV	292078	303839	YOL015W	0.682255	singletons	Singletons_in_WGDCluster
chrXV	294693	305068	YOL014W	0.580627	singletons	Singletons_in_WGDCluster
chrXV	295690	305981	YOL013W-B	0.55806	singletons	Singletons_in_WGDCluster
chrXV	296047	306239	YOL013W-A	0.553768	singletons	Singletons_in_WGDCluster
chrXV	296380	308036	YOL013C	0.586736	singletons	Singletons_in_WGDCluster
chrXV	298579	308984	YOL012C	0.604133	singletons	Singletons_in_WGDCluster
chrXV	300349	312410	YOL011W	0.677804	WGD	WGD_in_WGDCluster
chrXV	302938	314042	YOL010W	0.639229	singletons	Singletons_in_ComplementCluster
chrXV	304324	315140	YOL009C	0.711261	singletons	Singletons_in_ComplementCluster
chrXV	305312	315936	YOL008W	0.759036	singletons	Singletons_in_ComplementCluster
chrXV	306342	317368	YOL007C	0.702068	singletons	Singletons_in_ComplementCluster
chrXV	308078	320388	YOL006C	0.776036	singletons	Singletons_in_ComplementCluster
chrXV	310813	321176	YOL005C	0.777767	singletons	Singletons_in_ComplementCluster
chrXV	311938	326549	YOL004W	0.731435	singletons	Singletons_in_ComplementCluster
chrXV	316858	327995	YOL003C	0.7854	singletons	Singletons_in_ComplementCluster
chrXV	318411	329365	YOL002C	0.758901	SSD	SSD_in_SSDCluster
chrXV	320249	331131	YOL001W	0.745267	singletons	Singletons_in_SSDCluster
chrXV	321832	334034	YOR001W	0.712096	singletons	Singletons_in_SSDCluster
chrXV	324417	336052	YOR002W	0.72746	SSD	SSD_in_SSDCluster
chrXV	326455	337892	YOR003W	0.794439	WGD	WGD_in_SSDCluster
chrXV	328592	339357	YOR004W	0.787274	SSD	SSD_in_SSDCluster
chrXV	329509	342344	YOR005C	0.750214	SSD	SSD_in_SSDCluster
chrXV	332680	343622	YOR006C	0.654085	singletons	Singletons_in_SSDCluster
chrXV	333938	344979	YOR007C	0.665338	SSD	SSD_in_SSDCluster
chrXV	336278	347415	YOR008C	0.604561	singletons	Singletons_in_SSDCluster
chrXV	337857	348082	YOR008C-A	0.536919	singletons	Singletons_in_SSDCluster
chrXV	338928	349030	YOR008W-B	0.467729	singletons	Singletons_in_SSDCluster
chrXV	339334	350798	YOR009W	0.475314	singletons	Singletons_in_SSDCluster
chrXV	341194	351950	YOR010C	0.553737	SSD	SSD_in_SSDCluster
chrXV	344678	358863	YOR011W	0.573634	SSD	SSD_in_SSDCluster
chrXV	350651	360858	YOR011W-A	0.69854	singletons	Singletons_in_ComplementCluster
chrXV	351542	361956	YOR012W	0.673132	singletons	Singletons_in_ComplementCluster
chrXV	351750	362221	YOR013W	0.674912	singletons	Singletons_in_ComplementCluster
chrXV	352673	364947	YOR014W	0.67753	singletons	Singletons_in_ComplementCluster
chrXV	354992	365352	YOR015W	0.726931	singletons	Singletons_in_ComplementCluster
chrXV	355460	366084	YOR016C	0.777767	WGD	WGD_in_WGDCluster
chrXV	356411	368814	YOR017W	0.76933	singletons	Singletons_in_WGDCluster
chrXV	359368	371882	YOR018W	0.734537	WGD	WGD_in_WGDCluster
chrXV	363126	375319	YOR019W	0.67588	WGD	WGD_in_WGDCluster
chrXV	365523	375844	YOR020C	0.670768	singletons	Singletons_in_ComplementCluster
chrXV	366684	376957	YOR020W-A	0.654239	singletons	Singletons_in_ComplementCluster
chrXV	367797	378439	YOR021C	0.735106	singletons	Singletons_in_ComplementCluster
chrXV	368709	380857	YOR022C	0.772884	singletons	Singletons_in_ComplementCluster
chrXV	371011	382712	YOR023C	0.77925	singletons	Singletons_in_ComplementCluster
chrXV	372846	383170	YOR024W	0.86265	singletons	Singletons_in_ComplementCluster
chrXV	373218	384562	YOR025W	0.830571	SSD	SSD_in_SSDCluster
chrXV	374780	385806	YOR026W	0.767822	SSD	SSD_in_SSDCluster
chrXV	376052	387822	YOR027W	0.709091	SSD	SSD_in_SSDCluster
chrXV	378532	389420	YOR028C	0.653747	WGD	WGD_in_SSDCluster
chrXV	379599	389935	YOR029W	0.605166	singletons	Singletons_in_SSDCluster
chrXV	381824	393684	YOR030W	0.595868	singletons	Singletons_in_SSDCluster
chrXV	384212	394422	YOR031W	0.600098	singletons	Singletons_in_SSDCluster
chrXV	384770	396075	YOR032C	0.627068	SSD	SSD_in_SSDCluster
chrXV	387175	397376	YOR032W-A	0.743457	singletons	Singletons_in_SSDCluster
chrXV	387415	399524	YOR033C	0.774383	WGD	WGD_in_SSDCluster
chrXV	389836	402086	YOR034C	0.800898	WGD	WGD_in_SSDCluster
chrXV	392425	402668	YOR034C-A	0.871815	singletons	Singletons_in_SSDCluster
chrXV	392734	405104	YOR035C	0.886419	singletons	Singletons_in_SSDCluster
chrXV	395347	406214	YOR036W	0.864544	SSD	SSD_in_SSDCluster
chrXV	396554	407655	YOR037W	0.820647	singletons	Singletons_in_SSDCluster
chrXV	397760	410388	YOR038C	0.804957	singletons	Singletons_in_SSDCluster
chrXV	400767	411544	YOR039W	0.749374	SSD	SSD_in_SSDCluster
chrXV	402063	412921	YOR040W	0.728127	WGD	WGD_in_WGDCluster
chrXV	402947	413134	snR9	0.712182	singletons	Singletons_in_ComplementCluster
chrXV	403357	413789	YOR041C	0.689321	WGD	WGD_in_WGDCluster
chrXV	403424	414660	YOR042W	0.668476	WGD	WGD_in_WGDCluster
chrXV	404764	414864	snR62	0.631188	singletons	Singletons_in_ComplementCluster
chrXV	405869	417330	YOR043W	0.66975	singletons	Singletons_in_WGDCluster
chrXV	408006	418480	YOR044W	0.614474	singletons	Singletons_in_WGDCluster
chrXV	408851	419037	YOR045W	0.61074	singletons	Singletons_in_WGDCluster
chrXV	409459	420908	YOR046C	0.653682	singletons	Singletons_in_WGDCluster
chrXV	411347	422682	YOR047C	0.658315	WGD	WGD_in_WGDCluster
chrXV	413630	426651	YOR048C	0.663774	SSD	SSD_in_SSDCluster
chrXV	417668	428733	YOR049C	0.637596	singletons	Singletons_in_ComplementCluster
chrXV	419271	429619	YOR050C	0.704097	singletons	Singletons_in_ComplementCluster
chrXV	419847	431086	YOR051C	0.697838	singletons	Singletons_in_ComplementCluster
chrXV	421773	432226	YOR052C	0.633311	singletons	Singletons_in_ComplementCluster
chrXV	422818	433160	YOR053W	0.715916	WGD	WGD_in_WGDCluster
chrXV	422834	434859	YOR054C	0.729563	WGD	WGD_in_WGDCluster
chrXV	424479	434914	YOR055W	0.739914	WGD	WGD_in_WGDCluster
chrXV	425248	436628	YOR056C	0.756854	singletons	Singletons_in_ComplementCluster
chrXV	427187	438375	YOR057W	0.657937	singletons	Singletons_in_ComplementCluster
chrXV	428689	441347	YOR058C	0.677674	singletons	Singletons_in_ComplementCluster
chrXV	433907	445260	YOR059C	0.61367	singletons	Singletons_in_ComplementCluster
chrXV	435391	446165	YOR060C	0.571654	singletons	Singletons_in_ComplementCluster
chrXV	436535	447555	YOR061W	0.534755	SSD	SSD_in_SSDCluster
chrXV	437726	448533	YOR062C	0.620709	WGD	WGD_in_WGDCluster
chrXV	439687	450851	YOR063W	0.65765	singletons	Singletons_in_WGDCluster
chrXV	441080	451740	YOR064C	0.615947	singletons	Singletons_in_WGDCluster
chrXV	442440	453370	YOR065W	0.659286	singletons	Singletons_in_WGDCluster
chrXV	444437	456327	YOR066W	0.74222	WGD	WGD_in_WGDCluster
chrXV	446730	458464	YOR067C	0.724902	SSD	SSD_in_WGDCluster
chrXV	448769	460797	YOR069W	0.738444	WGD	WGD_in_WGDCluster
chrXV	448870	459215	YOR068C	0.731368	WGD	WGD_in_WGDCluster
chrXV	450908	462822	YOR070C	0.707571	SSD	SSD_in_SSDCluster
chrXV	454481	466278	YOR071C	0.613122	singletons	Singletons_in_ComplementCluster
chrXV	456503	466818	YOR072W	0.555599	singletons	Singletons_in_ComplementCluster
chrXV	456792	467041	YOR072W-A	0.552737	singletons	Singletons_in_ComplementCluster
chrXV	459470	469632	YOR072W-B	0.641016	singletons	Singletons_in_ComplementCluster
chrXV	459772	471545	YOR073W	0.691073	singletons	Singletons_in_ComplementCluster
chrXV	461676	472591	YOR074C	0.661933	singletons	Singletons_in_ComplementCluster
chrXV	462391	472625	YOR073W-A	0.671096	singletons	Singletons_in_ComplementCluster
chrXV	463213	474254	YOR075W	0.750928	singletons	Singletons_in_ComplementCluster
chrXV	464378	476622	YOR076C	0.856093	WGD	WGD_in_WGDCluster
chrXV	466900	477599	YOR077W	0.855594	singletons	Singletons_in_WGDCluster
chrXV	467726	478371	YOR078W	0.864349	singletons	Singletons_in_WGDCluster
chrXV	468476	479418	YOR079C	0.90276	singletons	Singletons_in_WGDCluster
chrXV	469595	481794	YOR080W	0.905894	singletons	Singletons_in_WGDCluster
chrXV	471940	484190	YOR081C	0.898531	WGD	WGD_in_WGDCluster
chrXV	474297	484639	YOR082C	0.902243	WGD	WGD_in_WGDCluster
chrXV	474534	485422	YOR083W	0.917799	WGD	WGD_in_WGDCluster
chrXV	475588	486752	YOR084W	0.925296	singletons	Singletons_in_WGDCluster
chrXV	477034	488087	YOR085W	0.853886	singletons	Singletons_in_WGDCluster
chrXV	478220	491781	YOR086C	0.825234	WGD	WGD_in_WGDCluster
chrXV	482708	494736	YOR087W	0.778018	singletons	Singletons_in_WGDCluster
chrXV	485197	495830	YOR089C	0.724631	WGD	WGD_in_WGDCluster
chrXV	486124	497843	YOR090C	0.704326	singletons	Singletons_in_WGDCluster
chrXV	488433	499471	YOR091W	0.770067	singletons	Singletons_in_WGDCluster
chrXV	490127	501969	YOR092W	0.818696	WGD	WGD_in_WGDCluster
chrXV	492506	507453	YOR093C	0.732053	singletons	Singletons_in_ComplementCluster
chrXV	497795	508347	YOR094W	0.747536	singletons	Singletons_in_ComplementCluster
chrXV	498552	509329	YOR095C	0.752807	singletons	Singletons_in_ComplementCluster
chrXV	500794	511768	YOR096W	0.703572	singletons	Singletons_in_ComplementCluster
chrXV	501978	512506	YOR097C	0.6856	singletons	Singletons_in_ComplementCluster
chrXV	502948	516179	YOR098C	0.680599	SSD	SSD_in_SSDCluster
chrXV	506825	518007	YOR099W	0.683151	SSD	SSD_in_SSDCluster
chrXV	508295	519279	YOR100C	0.677076	singletons	Singletons_in_ComplementCluster
chrXV	510244	521174	YOR101W	0.565599	WGD	WGD_in_WGDCluster
chrXV	511423	521774	YOR102W	0.54758	singletons	Singletons_in_WGDCluster
chrXV	511449	521842	YOR103C	0.55191	singletons	Singletons_in_WGDCluster
chrXV	512642	523491	YOR104W	0.536824	singletons	Singletons_in_WGDCluster
chrXV	513195	523522	YOR105W	0.531616	singletons	Singletons_in_WGDCluster
chrXV	514121	524973	YOR106W	0.551419	singletons	Singletons_in_WGDCluster
chrXV	516353	527283	YOR107W	0.631382	singletons	Singletons_in_WGDCluster
chrXV	518027	529842	YOR108W	0.703936	WGD	WGD_in_WGDCluster
chrXV	519605	529815	YOR108C-A	0.716063	WGD	WGD_in_WGDCluster
chrXV	520278	533602	YOR109W	0.763284	WGD	WGD_in_WGDCluster
chrXV	523941	535249	YOR110W	0.857092	WGD	WGD_in_WGDCluster
chrXV	525429	536128	YOR111W	0.889709	singletons	Singletons_in_ComplementCluster
chrXV	526508	538794	YOR112W	0.826306	singletons	Singletons_in_ComplementCluster
chrXV	529075	541820	YOR113W	0.835857	SSD	SSD_in_SSDCluster
chrXV	532570	543455	YOR114W	0.859256	singletons	Singletons_in_SSDCluster
chrXV	533659	544466	YOR115C	0.82863	singletons	Singletons_in_SSDCluster
chrXV	534763	549146	YOR116C	0.799207	SSD	SSD_in_SSDCluster
chrXV	540029	551334	YOR117W	0.778505	singletons	Singletons_in_ComplementCluster
chrXV	541857	553561	YOR118W	0.744874	singletons	Singletons_in_ComplementCluster
chrXV	543792	555247	YOR119C	0.717241	singletons	Singletons_in_ComplementCluster
chrXV	546114	557053	YOR120W	0.784624	WGD	WGD_in_WGDCluster
chrXV	546798	557104	YOR121C	0.816418	WGD	WGD_in_WGDCluster
chrXV	547298	557888	YOR122C	0.826912	singletons	Singletons_in_WGDCluster
chrXV	548176	559571	YOR123C	0.805178	singletons	Singletons_in_WGDCluster
chrXV	549824	563643	YOR124C	0.803893	singletons	Singletons_in_WGDCluster
chrXV	554030	564732	YOR125C	0.846477	singletons	Singletons_in_WGDCluster
chrXV	554961	565678	YOR126C	0.8703	singletons	Singletons_in_WGDCluster
chrXV	556170	569194	YOR127W	0.840679	WGD	WGD_in_WGDCluster
chrXV	559476	571192	YOR128C	0.791567	singletons	Singletons_in_ComplementCluster
chrXV	561877	574559	YOR129C	0.759738	singletons	Singletons_in_ComplementCluster
chrXV	564929	575808	YOR130C	0.721298	singletons	Singletons_in_ComplementCluster
chrXV	567182	577839	YOR131C	0.759876	singletons	Singletons_in_ComplementCluster
chrXV	568175	579831	YOR132W	0.715082	singletons	Singletons_in_ComplementCluster
chrXV	570098	582627	YOR133W	0.702131	WGD	WGD_in_WGDCluster
chrXV	573564	584794	YOR134W	0.764114	WGD	WGD_in_WGDCluster
chrXV	575159	585501	YOR135C	0.769677	SSD	SSD_in_SSDCluster
chrXV	575250	586360	YOR136W	0.782448	SSD	SSD_in_SSDCluster
chrXV	576813	588682	YOR137C	0.746651	SSD	SSD_in_SSDCluster
chrXV	579309	591325	YOR138C	0.772803	singletons	Singletons_in_SSDCluster
chrXV	581950	592343	YOR139C	0.81603	SSD	SSD_in_SSDCluster
chrXV	581981	594282	YOR140W	0.787334	SSD	SSD_in_SSDCluster
chrXV	584942	597588	YOR141C	0.777084	singletons	Singletons_in_ComplementCluster
chrXV	588057	599047	YOR142W	0.800364	singletons	Singletons_in_ComplementCluster
chrXV	590112	601435	YOR142W-A	0.776031	singletons	Singletons_in_ComplementCluster
